pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.13,14.955,1.4,1414.5,390.83,106.17,0.82338,247.29,40,4,3000,23316,22098,22231,22015,22093,22001,21644,21444,21438,21519,21337,20747,20419,20683,20246,20135,19860,19810,19517,19199,18853,18337,17564,16475,15208,13240,10553,7128.6,3518.7,1684.2,2047.7,4247.4,6968.2,9469.4,11842,13628,14941,16175,16620,17472,18159,18633,18784,18800,18997,19112,19338,19360,19449,19576,19575,19501,19767,19660,19600,19737,19425,19570,19546,19295,19302,19294,19371,19579,19665,19570,19649,19732,19800,19669,19601,19623,19491,19525,19687,19735,19965,20438,20773,20924,21015,20977,21121,21252,21396,21221,21435
7.27,14.818,1.4,1487.9,332.4,105.58,0.97238,292.04,40,4,3000,25610,24679,24431,24378,24529,24048,23831,23764,23809,23475,23458,22945,22728,22425,22604,22362,21958,21719,21428,21218,20581,20330,19410,18354,17119,15204,12679,9661.6,5737.2,2337.1,1412.2,2192.6,4612.5,7569,10284,12565,14463,15883,16927,18062,18474,19136,19264,19657,19492,19657,20032,19886,19961,20158,20244,20222,20224,20265,20362,19790,19954,20146,19471,19825,19510,19367,19499,19640,19900,20291,20312,20831,20929,21023,21207,21448,21546,21760,21776,22002,22387,22201,22405,22778,22884,23099,22825,23220,23278,23413,23801
6.27,14.97,0.86,899.39,333.98,101.18,0.94424,283.59,40,4,3000,25847,24907,25142,25069,25079,24761,24290,24519,24173,24168,24035,23236,23051,23380,23067,22551,22634,22541,22154,21872,21630,21188,20455,19683,18650,17101,14980,11629,7457,3565.9,2039.8,4040.6,7274.2,10876,13639,16086,17673,18779,19363,19999,20982,21436,21514,22000,21866,22205,22304,22438,22475,22422,22481,22738,22758,22595,23069,22849,22798,22953,22551,22738,22827,22937,22664,23082,22917,22921,23046,23440,22921,22996,23087,23026,23150,23060,22933,23077,23049,23171,23385,23603,23771,24101,23595,23838,24140,24252,23998
6.39,14.946,0.86,902.07,334.25,97.974,0.84861,254.87,40,4,3000,23803,23486,23325,23225,23255,23380,22804,22889,22756,22451,22265,21912,21752,21597,21675,21345,21280,21180,20811,20721,20177,19888,19267,18255,17207,15473,13051,9384.2,5124.3,2447.9,2754.8,5619.7,8719.3,11621,14235,16135,17193,18285,18818,19571,19928,20312,20602,20916,20780,20838,21004,21222,21415,21462,21112,21345,21526,21396,21277,21609,21645,21368,21436,21534,21595,21603,21565,21892,21702,21728,21860,21750,21875,21626,21775,21510,21619,21679,21639,21658,21910,22285,22276,22397,22257,22542,22500,22221,22839,22730,22772
6.56,14.955,0.86,931.61,348,95.581,0.52027,156.26,40,4,3000,21023,20373,20262,20328,20337,20219,19968,19842,19749,19734,19707,19249,19186,18938,18691,18474,18504,18135,17936,17548,17121,16487,15480,14277,12467,9535.8,5797.2,2860.2,1896.5,3747.9,6532.6,9495.8,11667,13525,14956,15501,16433,16875,17342,17672,18020,18417,18433,18278,18707,18677,18543,18527,18890,18787,18802,18827,18672,18800,18589,18725,18694,18566,18901,19046,18875,18781,19249,18937,19069,19031,18936,18981,18824,18626,18893,18786,18672,19137,19127,18958,19393,19538,19484,19369,19585,19704,19709,19679,19797,19832,19828
6.72,14.881,0.86,884.19,311.11,108.64,0.529,158.88,40,4,3000,23347,22696,22856,22608,22908,22644,22216,22062,22163,21950,21756,21056,21139,20919,20818,20462,20155,19955,19507,19296,18466,18021,17039,15227,12947,9936.6,6179.8,2928.9,1872.7,3564.8,6375.5,9472.8,11987,14022,15555,16604,17464,17992,18542,19335,19554,19900,19953,20031,20253,20246,20298,20269,20305,20435,20434,20333,20519,20386,20372,20213,20113,20188,20286,20219,20420,20383,20583,20605,20565,20646,20796,20431,20461,20607,20598,20658,20452,20909,21053,21138,21136,21121,21777,21602,21479,21784,21690,21871,22060,22131,22130
6.82,14.851,0.86,926.61,297.26,113.01,0.59621,179.06,40,4,3000,25810,24891,25072,25012,25007,24882,24462,24268,24230,24376,23978,23104,23185,22955,22597,22611,22209,21873,21463,21034,20353,19743,18739,16953,14574,11552,7860.9,3914.4,1773,2922.8,5624.1,9058.3,11908,14292,16241,17695,18477,19581,20116,20562,21254,21465,21636,21956,21818,22021,22134,22084,22105,22487,22138,22211,22057,22144,22075,21805,21965,21957,22006,21924,22067,22071,22242,22369,22335,22356,22550,22321,22454,22412,22592,22769,22705,22650,23115,23033,23218,23295,23556,23691,23744,23775,23741,24002,24231,24249,24332
7.02,14.888,0.86,827.23,293.09,100.73,0.39729,119.32,40,4,3000,20064,19722,19755,19616,19711,19561,19182,19229,19282,19078,19022,18415,18282,18139,17941,17846,17698,17311,17216,16515,16007,15430,14121,12503,9850.4,6428.9,3328.4,1523.6,2441.8,4960,7879.1,10153,12016,13553,14367,15321,15785,16300,16605,16742,17193,17444,17512,17436,17622,17590,17601,17527,17506,17581,17540,17688,17446,17075,17129,16948,17166,17346,17166,17548,17687,17864,17796,17904,18073,18016,17916,18059,18018,18297,18209,18369,18304,18368,18371,18408,18611,18781,18586,18912,18812,18901,19090,19309,19079,19219,19169
7.13,14.849,0.86,899.32,278.95,106.37,0.29953,89.959,40,4,3000,21886,21516,21424,21422,21574,21382,20973,20886,20961,20849,20628,19903,19712,19730,19402,19202,18930,18509,18138,17568,16700,15395,13795,11407,8364.5,4948.3,2503.8,2009.5,3348.1,6138.5,8800.1,11036,12936,14179,15596,16239,17142,17677,17817,18149,18440,18687,18643,18660,18822,18853,18723,18651,18776,18544,18494,18424,18386,18181,18268,18379,18258,18399,18535,18688,19023,19162,19157,19265,19335,19517,19601,19743,19851,19913,19802,19892,19932,20112,20080,20210,20104,20432,20378,20479,20479,20721,20616,20827,20941,20892,20888
7.29,14.758,0.86,900.81,249.96,116.89,0.29384,88.249,40,4,3000,24984,24292,24367,24277,24395,24192,23932,23723,23500,23779,23436,22631,22438,22353,21986,21615,21175,20715,20296,19497,18262,16726,14872,11746,8423.4,4938.5,2511.3,2340.9,3988.8,6814.4,9827.3,12352,14366,15991,17212,18220,18892,19407,19887,20266,20289,20653,20571,20922,20854,20679,20757,20783,20903,20611,20562,20540,20551,20508,20478,20538,20815,20815,21004,21189,21545,21375,21742,21822,22108,21903,22260,22274,22553,22587,22560,22810,22815,22840,22954,22826,22972,22838,23141,23211,23226,23352,23306,23579,23790,23629,23643
6.23,14.963,3.4,4126.3,495.93,108.8,0.24342,73.107,40,4,3000,22029,18902,18142,17973,17923,17864,17446,17351,17292,17209,17164,16321,15993,15943,15483,15135,14717,14487,14105,13203,12395,10896,9153.6,6814.7,4259.8,1866.5,1043.5,956.95,1861,3497.5,5160.1,6717.7,8278.4,9726.1,10848,11285,12037,12830,13719,14020,14546,14994,15282,15180,15228,15592,15395,15537,15363,15340,15342,15517,15431,15242,15055,15234,15348,15380,15413,15771,15625,15503,15635,15498,15522,15379,15167,15466,15169,15463,15470,15863,16073,15904,16380,16409,16481,16670,16862,16979,17015,17014,17098,17256,17147,17261,17360
