pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-140.998,-139.998,-138.998,-137.998,-136.998,-135.998,-134.998,-133.998,-132.998,-131.998,-130.998,-129.998,-128.998,-127.998,-126.998,-125.998,-124.998,-123.998,-122.998,-121.999,-120.999,-119.999,-118.999,-117.999,-116.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,6,500,23075,10384,8536.5,7853.2,7682.7,7423.7,7597.1,7234.2,7258.4,7316.4,7403.6,7348.1,7426.6,7221.6,7403,7321.6,7380.1,7490.8,7229.3,7377.7,7352.2,7335.3,7376.9,7268,7350.6,7348.6,7406.4,7293,7408,7286.7,7380.5,7436.9,7251.2,7266.4,7256.7,7140,7193.8,7149.3,7183.9,6740.4,6599.7,6136.3,6138.4,5831.3,5613.9,5143.6,4919.6,4432,4078.9,3270.9,2718.5,1950.9,1344.3,804.14,779.25,864.69,1038.8,1780.4,2278.1,2959.9,3348.3,3992,4190.5,4542.1,4824,5029.4,5395.1,5502.6,5652.5,5930.7,6036.3,6036.1,6139.9,6237.1,6219,6434.2,6069.8,6321.3,6322.6,6293.6,6412.1,6478.2,6512.6,6268.9,6249.7,6518.9,6556.5,6575.1,6627,6956.4,6557.4,6872.8,6607,6548.9,6603,6646.2,6704.5,6646.6,6743.6,6864.6,6901.7,6815.1,6913.2,6986.5,6995.5,7112.7,7120.4,7045.1,6921.4,7090.4,7019.4,7242.8,7132.7,7234.9,7194.7
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,6,500,25092,11027,8827.9,8403.5,8156.6,7932.2,7851.8,7936.7,7759,7911.9,7854.3,7792.8,7893.9,7780.6,7795.1,7886.5,8020.9,7975.2,7765.2,7918.5,7899.4,7786.5,7809,7860.4,7675.6,8024.8,7846.4,7813.6,8014.9,7759.7,7797.1,7842,8067.7,7826.7,7940.5,7765,7605.4,7807,7768.6,7295.1,6729.3,6947.1,6423.8,6110.9,6027.5,5612.8,5246.8,4744.8,3934.4,3684.9,3104.5,2029,1334.8,811.68,870.94,945.68,1221.6,1892.8,2155.1,2895.6,3411,4277.2,4666.7,4998.1,5311.1,5540.4,5806.7,5796.6,6308.9,6289.9,6461.5,6407.6,6670.9,6509.6,6611.3,6539.8,6644.5,6750.2,6922.5,6810.1,6829.4,6845.6,6859.5,6804.6,6881,6985.6,6777,7065.1,6909.5,7003.6,6828.2,7138.2,7121.5,7072.2,7126.3,7033.4,7256,7033.1,7009.6,7391.5,7021.5,7108.8,7387.7,7387.7,7234.7,7514,7492.2,7420.1,7513.2,7503.9,7560,7582.6,7561.7,7737.7,7605.1
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,6,500,24438,10953,8917.9,8291,7955.8,7867.9,7830.8,7917.1,7952.5,7869.8,7790.4,7681.2,7927.4,7785.6,7695.8,7686.2,7796.2,7708.8,7886.9,7652.6,7784.3,7718.8,7729.4,7783,7850.4,7803.5,7638.1,7695.8,7874.8,7762.1,7746.4,7833,7777,7840.3,7836.5,7596,7898.2,7695.3,7589.3,7123.9,6781.3,6660.7,6518.8,6159,5792.1,5733.5,5141.5,4579.1,4041.9,3508.4,2929,1705.1,1230.8,918.93,792.43,910.39,1224.9,1865,2432.6,3091.5,3780.2,4252.5,4612.4,4809.4,5454.7,5639,5797.6,6006.9,6236.4,6511.6,6508,6362.2,6753.2,6657.9,6541.9,6627.6,6862.4,6774.6,6439.7,6830.3,6641.6,6969,6698.6,6797.4,6766.4,6856.1,6922.1,6936.6,6884,6700,6826.6,6784.3,6585.8,6845.2,6827,6935.8,7103.5,7070,6906.9,6915.4,7054.3,7171.6,7341.7,7255.7,7441.7,7224.3,7290,7515.2,7491.9,7517.1,7541.8,7655.3,7564.7,7807.4,7465.3
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,6,500,22357,10613,8393.3,7867.2,7669.3,7599.6,7332.2,7397.9,7466.7,7360.1,7445.9,7593.7,7461.2,7307.7,7485.1,7310,7283.3,7380.9,7418.9,7582.6,7289.3,7422.9,7478.9,7347.9,7293,7256.7,7375.1,7262,7475.2,7296.7,7457.2,7425.5,7244.5,7567.2,7278.8,7239.2,7122.3,7187.4,7032.1,6675.6,6704.9,6208.6,5949.6,5707.7,5558.4,5248.6,5049.7,4429.6,3929,3357.7,2479.3,1860.8,1173.9,743.69,737.19,829.03,1219.3,2019.9,2525.9,3142,3576.2,3977.6,4305.9,4570.3,4997,5201.9,5323.2,5699.5,5872.4,5860.5,6035.9,5896.3,5867.4,6182.5,6150.1,6230.7,6228.7,6159.1,6174.9,6319.8,6206.2,6373.9,6294.1,6229.6,6455.9,6408.2,6361.6,6452.5,6515.3,6441.6,6414.6,6451.6,6308.3,6390.7,6472.3,6501.8,6368,6367.9,6498,6698.3,6733.8,6792.7,6870.8,6749.6,6899.2,6774.8,7141.8,7089.1,7079.2,6940.1,6908.9,7048.5,7124.2,7140.5,7174.1
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,6,500,18862,9433.4,7654.1,7076.9,6966.4,6756.8,6503.5,6705.6,6619,6547,6691.2,6627.5,6687.8,6585.5,6404.8,6781.2,6510.7,6449.7,6803.1,6585.9,6566.6,6814.8,6417.2,6751.4,6319.2,6484.7,6411.1,6502.7,6660.1,6373.2,6544.3,6418.5,6642.7,6814.3,6531,6504.3,6575,6431.5,6492.2,6238.8,5879.6,5742.1,5474,5146.3,5077.4,4744.4,4222.1,3887.9,3527.9,2830.2,1936.8,1204.7,987.77,875.67,765.31,1020,1559.7,1964.1,2409.4,2965.8,3416.5,3839,4136.8,4295.1,4371.1,4786.1,4941.1,5130.9,5237.4,5193.3,5410.7,5510.5,5431.4,5354.2,5385.9,5327.8,5331.2,5470.9,5309.9,5379.1,5421.2,5258.5,5401.4,5262.3,5583.4,5489.8,5411.4,5577.3,5579.8,5509.3,5597.5,5630.3,5700.6,5657.4,5632.6,5565.4,5692.1,5828.8,5687.5,5835.6,6051.6,5967.5,6086.7,6056.8,6252.1,6187.2,6197.9,6146,6325.1,6363.9,6293,6553.1,6320.7,6367.5,6531.4
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,6,500,22642,10134,8200.3,7692.4,7469.6,7293.6,7330.9,7261.3,7049.1,7255.8,7187.1,7251.3,7204.6,7123.7,7239.2,7096.5,7199.1,7170.7,7106.4,7052.8,7069.3,7062.9,7158,7037.1,7174.8,7081.3,7320.3,7059.3,7251.9,7177.9,7182.1,7094.9,7187.3,7058.3,7063.2,6910.8,6934.7,6979.2,7009.2,6602.1,6346.1,6037.9,5776.6,5599.2,5346.9,4872.6,4600.7,3942.8,3465.5,2761.7,1894.3,1299.5,987.39,739.06,839.28,982.56,1401.4,1940.3,2516.3,3012.7,3364.2,3834.4,4104.1,4235.8,4709.8,4791.3,5145.1,5308.6,5268.7,5606.9,5517.5,5762.9,5514.1,5580,5636.1,5783.2,5564,5726.4,5673.6,5834,5842.4,5678.9,5850.1,5739.8,5996.3,5912.4,5775.9,5874.9,5951.9,5814.9,5914.4,5978.2,5970.1,5906.5,6215.1,6076.5,6219.4,6119.9,6254.6,6314.1,6312.4,6475.1,6473.7,6458.2,6467.5,6615.2,6697.9,6760.3,6743.4,6797,6768.8,6831.1,6749.3,6976.4,6940
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,6,500,24818,10800,8652.6,8095.7,7850.4,7953.8,7688.7,7664.2,7716.4,7664.3,7824.9,7821.5,7632.5,7647.4,7698.9,7970.8,7660.2,7575,7698,7786.4,7815.5,7362.7,7721.3,7627.2,7640.1,7586.6,7873.2,7486.6,7428.1,7589,7692.3,7616.9,7730.3,7765.9,7528.1,7587.6,7773.8,7438.2,7686.2,6963.5,6619.1,6419,6145,5807.6,5353.6,5229.2,4667.1,4088.4,3518.8,2719.1,1991.1,1345.9,983.74,808.15,897.15,980.76,1444,1764.9,2451.9,2845.2,3249.2,3692.8,4511.4,4528,4434.6,4873.9,5176.8,5337.3,5452.5,5558.3,5621.7,5744.4,5841.7,5785.1,5647.4,5745.5,5864.6,5591.8,5838.6,5814.6,5686.4,5739.9,5842.2,5972,6189.1,5977.7,6032.1,5916.3,6127.8,6195.8,6107.5,6453,6357.4,6474.7,6335.5,6520.1,6497.7,6599.3,6541.8,6695.7,6648.1,6733.9,6779.2,6793.9,6942.4,7062.9,7114.1,7113.9,7077.1,7364.5,7265.1,7274.7,7510.4,7549.3,7444
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,6,500,24401,10765,8863.7,8086.3,8030.9,7864.8,7941.6,7873.9,7764.4,7746.6,7821.4,7917.2,7832.8,7595.1,7717.7,7830.8,7711,7869.8,7794.3,7746.3,7531.1,7873.4,7676.5,7653.3,7533.3,7568,7679,7861.5,7737.2,7654.7,7558.4,7731,7628.8,7799.2,7733.3,7559,7512.7,7562.3,7530.4,6898.6,6621.3,6366.4,6189.9,5398.4,5335.3,4888.8,4317.5,3765.7,3292.8,2513.2,1884.7,1223.8,832.96,704.54,821.42,971.69,1404.2,2005.8,2214,2795,3292.3,3816.1,4026.5,4302.5,4566.6,4834,4919.5,5198.8,5166.8,5360.8,5357.4,5381.6,5387.5,5319.6,5496.2,5453.7,5520.4,5434,5607.4,5641.6,5464.3,5665.4,5752.6,5890.5,5837.9,5769.8,5961.6,6176.9,6050.7,6246.2,5946.5,6255.6,6473,6578.1,6460.8,6471.8,6727.2,6649.1,6771,6927,6893.7,6693.2,6772.2,6691.8,7144.7,6912.5,7016.8,7108.6,7183,7135.6,7156.9,7436.3,7557.7,7692,7576.6
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,6,500,25838,14470,12959,12675,12668,12617,12621,12656,12699,12791,12655,12564,12656,12619,12462,12655,12644,12731,12429,12829,12596,12509,12600,12657,12581,12593,12547,12282,12683,12624,12714,12607,12585,12578,12589,12456,12563,12405,12454,11573,11131,10881,10712,10132,9916.7,9360.9,8638.8,7867.7,6660.3,5480.3,4018,2167.3,1439.4,1145.3,1591.1,2124.2,3568.6,4911.7,6054.4,6894.8,7794.4,8667.3,9143.9,9585.3,10130,10283,10641,10821,10987,11141,11226,11138,11391,11250,11412,11417,11558,11597,11390,11647,11572,11667,11612,11877,11705,11739,11871,11763,11870,11747,11881,11785,11780,11887,11875,11832,11900,11878,11857,11930,12118,12157,12178,12154,12224,12368,12217,12497,12319,12154,12396,12476,12380,12394,12446
