pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,445.04,111.11,0.17281,51.9,37,3,6000,24810,22240,21960,21786,21815,21744,21712,21432,20898,20804,20669,20443,20059,19854,19399,18956,18253,17315,15763,13320,10152,5579,1795,747.61,1631.1,3789,6367.7,8667.2,11412,13502,14965,15670,16052,16951,18039,18867,19588,19680,20044,20029,20152,20277,20188,20316,19998,20379,20193,19999,19901,19628,19641,19596,19775,19822,19948,20165,20008,20077,20070,20037,19715,19449,19102,18802,18822,19050,19537,19859,20184,20485,20607,20981,20769,20910,21201,21248,21280,21206,21439,21388,21483,21529,21484,21421
6.4,24.933,3.4,3995.8,448.68,112.33,0.19532,58.663,37,3,6000,27120,24171,24073,23914,23574,23691,23685,23320,22552,22569,22159,21944,22004,21361,21073,20607,19808,18727,17138,14534,11034,6331.5,1984.2,679.19,1718.3,4229.2,6498.2,9119.9,11879,14482,16164,16686,16946,18232,19369,20147,20791,21304,21567,21544,21635,21530,21706,21818,21672,21644,21260,21157,21049,20789,20614,20596,20926,21052,21140,21419,21204,21554,21404,21238,21113,20588,20342,19875,19638,20124,20431,21128,21704,21880,22144,22476,22684,22837,22750,23072,23135,23181,23193,23177,23106,23373,23353,23452
6.52,24.908,3.4,3904.3,472.26,108.65,0.14507,43.57,37,3,6000,26322,23662,23181,23257,23046,22950,23009,22770,22091,22012,21946,21846,21313,20978,20560,19888,19260,18089,16309,13647,9869.2,5123.5,1301.8,741.71,2333.8,4780.1,7436.9,9944.8,12749,14840,15872,16453,16988,18007,19368,20115,20528,20909,21081,21038,21352,21239,20925,20962,20926,20909,20442,20565,20323,19790,19876,19817,20016,20444,20553,20888,20754,20915,20719,20372,19782,19587,19184,18992,19145,19596,19963,20614,21016,21464,21507,21806,21979,22334,22357,22310,22568,22485,22754,22704,22472,22715,22804,22742
6.68,24.846,3.4,3959.1,473.13,103.57,0.10358,31.11,37,3,6000,24063,21613,21390,21139,21199,21070,21061,21045,20505,20313,20172,20193,19823,19504,19014,18466,17640,16561,14981,12359,8614.7,4282.9,1207.2,983.14,2558.1,4848.2,7113.1,9349.2,11998,13599,14562,15054,15582,16568,17649,18322,18696,18866,19262,19209,19062,19045,19068,18878,18904,18480,18448,17962,17465,17342,17060,17241,17527,17948,18179,18479,18550,18427,18371,18085,17889,17517,17115,17542,17625,17887,18391,18797,19141,19324,19807,19794,20124,20357,20547,20596,20793,20731,20813,20673,20885,21142,20825,21178
6.85,24.755,3.4,3958.2,431.45,94.369,-0.016316,-4.9002,37,3,6000,20276,18369,18162,18037,17957,18012,17979,17906,17460,17271,17348,16887,16965,16448,16079,15473,14695,13467,11497,8489.9,5080.4,1638,784.44,1512.8,3328.9,5359.6,7223.5,9407.4,11153,12108,12945,13420,14046,14787,15176,15619,15855,15891,15992,15825,15880,15630,15535,15483,15032,14676,14298,13751,13393,13361,13693,14002,14502,14992,15255,15396,15526,15364,15234,15315,15404,15374,15361,15578,15646,15967,16260,16536,16583,16919,16912,17114,16934,17386,17480,17445,17498,17623,17692,17602,17921,17938,17758,17683
6.98,24.893,3.4,3939.2,389.06,112.01,0.043583,13.09,37,3,6000,24473,21779,21344,21335,21262,21203,21323,20914,20312,20255,19826,19571,19393,18971,18433,17703,16624,14974,12944,9790.7,6096.7,2258.6,688.22,1087.6,2757.2,4661.2,6572.3,8771.1,11032,12623,13631,14553,15385,16164,17178,17583,17786,18091,18145,18135,18014,17929,17715,17689,17345,16779,16432,15947,15404,15290,15254,15587,16310,16786,17161,17614,17632,17655,17598,17573,17669,17643,17577,17922,18144,18278,18566,18699,18998,19434,19414,19721,19880,20063,20217,20390,20554,20770,20948,20794,21111,20869,20965,21219
7.12,24.918,3.4,3995.5,337.61,116.88,0.039824,11.96,37,3,6000,26940,23781,23811,23561,23417,23451,23444,23241,22348,22076,21981,21614,21391,20637,19929,19007,17690,15808,13141,9514.6,5450.4,2187,818.41,912.94,2226.2,4530.6,6692.8,9117.6,11306,13054,14480,15711,16526,17270,17918,18450,18565,18666,19035,19074,18890,18577,18320,18110,17769,17153,16712,16219,15912,15633,15657,16179,16842,17273,18109,18550,18785,19340,19330,19527,19576,19943,20044,20003,20465,20424,20597,20939,21244,21219,21334,21773,21869,22072,22502,22315,22578,22625,22864,22796,22999,23329,23212,23244
7.27,24.543,3.4,3940.5,306.56,113.14,0.035269,10.593,37,3,6000,26568,23561,23528,23265,23188,23184,22932,22730,22011,21661,21205,20651,19943,19752,18909,17723,16001,13928,10828,7637.6,4061.9,1341.8,715.81,1063,2575.3,4756.6,6818.9,9380.4,11166,12756,13977,14981,16133,16443,17269,17266,17473,17490,17527,17422,17545,17291,17207,16663,16587,16344,15747,15738,15471,15338,15673,16195,16417,17184,17663,18326,18613,18860,19419,19803,19843,20292,20456,20554,20654,20842,20957,21035,21558,21181,21346,21688,21758,21911,22067,22070,22382,22387,22477,22379,22598,22779,22892,23073
6.25,24.943,1.4,1650.3,390.01,105.97,-0.025923,-7.7857,37,3,6000,25114,24461,24397,24350,24299,24444,24191,24049,23470,23211,23100,22876,22459,22200,21806,21304,20318,19106,16964,13649,8611.9,3215.8,962.54,3311.6,7074.9,10353,13089,15910,17795,19154,19662,19779,20746,21563,22144,22362,22608,22764,22846,23057,23029,22887,22942,22948,22947,22874,22710,22595,22750,22620,22634,22741,22766,23045,22876,22999,22983,22932,22750,22504,22141,22231,22227,22462,22687,22886,23194,23218,23574,23351,23705,23528,23753,23821,23662,23920,23733,23937,23904,23920,23858,23903,23975,24191
6.43,24.938,1.4,1652,420.28,91.261,-0.12885,-38.698,37,3,6000,20328,19924,19939,19746,19666,19777,19785,19714,19239,18924,19011,18888,18665,18437,18080,17671,16799,15701,13680,10388,5572,1375.7,1559.7,4722.5,7797.2,10383,12580,14455,15965,16299,16495,16763,17636,17993,18583,18628,18754,18988,19015,18903,18917,18945,18888,18884,18591,18433,18647,18269,18327,18528,18513,18716,18969,18798,19020,18790,18715,18582,18537,18108,17916,18127,18180,18406,18711,18955,19076,19126,19344,19341,19437,19327,19250,19373,19461,19528,19483,19466,19552,19472,19511,19536,19591,19509
6.54,24.915,1.4,1604.2,377.09,109.71,-0.018905,-5.6778,37,3,6000,25543,25050,24889,24695,24554,24657,24531,24381,23730,23573,23342,23145,22688,22174,22001,21428,20338,18919,16905,13515,8432.1,3050.1,936.69,3175,6798.3,10204,12839,15704,17793,18950,19410,19798,20538,21663,22201,22550,22896,22938,23151,23150,23168,23180,23174,23145,23009,22729,22865,22787,22292,22320,22435,22647,22909,22940,23047,23208,23158,22826,22556,22430,22122,22070,22177,22187,22680,22810,23084,23370,23505,23840,23946,23842,23944,24025,24174,24228,24145,24076,24227,24335,24426,24238,24413,24354
6.68,24.831,1.4,1638.9,334.17,116.61,0.013075,3.9269,37,3,6000,27917,27314,27291,27159,27009,27096,26927,26613,25820,25614,25557,25242,24859,24373,23841,23158,22085,20500,17971,14608,9441.5,3876.8,1168,2499.2,6062.3,9423.8,12475,15577,17736,19558,20459,21059,21952,22800,23524,23975,24506,24554,24763,24496,24592,24688,24553,24278,24144,23908,23787,23288,22948,22945,22821,23349,23732,23994,24204,24360,24118,24219,24144,23975,23750,23866,23922,23951,24191,24375,24931,25090,25432,25460,25799,25725,26076,25933,26156,26333,26516,26579,26461,26668,26619,26687,26774,26630
6.82,24.735,1.4,1673.4,324.57,114.43,0.017167,5.1558,37,3,6000,27269,26659,26501,26260,26328,26277,26293,26151,25195,25084,24851,24475,24061,24000,23168,22541,21333,19984,17652,14020,9152.3,3717.4,1206.8,2124.3,5742.1,8724.5,11893,14859,17186,18671,19732,20577,21421,22164,22562,23037,23563,23658,23557,23792,23610,23403,23659,23411,23045,22784,22330,21943,21652,21400,21773,21891,22441,22913,23350,23355,23398,23540,23583,23581,23419,23383,23516,23687,23925,24086,24248,24487,24667,24732,25173,25016,25127,25271,25364,25639,25778,25690,25817,25840,25900,26179,26114,26275
6.99,24.772,1.4,1581,315.17,104.77,-0.036756,-11.039,37,3,6000,24545,23933,23902,23769,23813,23636,23674,23541,22812,22606,22258,21952,21715,21374,20760,20312,19225,17518,15063,11633,6907.4,2507,1003.8,2805,6021.6,9113.8,11958,14145,16111,17392,18378,19117,19762,20175,20607,20819,20906,21049,21008,20921,21049,20838,20581,20617,20549,19839,19495,19046,18997,18922,19177,19822,20226,20593,20799,21060,21225,21628,21565,21521,21564,21676,21765,21756,22068,22028,22229,22280,22342,22499,22628,22818,22714,22867,23055,23007,23174,23094,23127,23225,23152,23384,23455,23574
7.18,24.965,1.4,1554.6,314.28,89.047,-0.12356,-37.109,37,3,6000,20055,19594,19652,19631,19196,19429,19479,19207,18604,18645,18588,18297,18028,17602,17258,16582,15691,14233,12113,8915.8,4605.3,1365.1,1360.7,3830.6,6712.5,9202.7,11230,13254,14113,15185,15824,16238,16668,17052,17295,17319,17386,17500,17519,17345,17219,17070,17023,16858,16726,16302,16120,15880,15975,15851,16328,16687,17027,17342,17631,17667,17799,17857,17997,17982,18059,18291,18172,18130,18325,18423,18548,18630,18681,18640,18536,18726,18710,18674,18951,19012,19051,19134,19032,18909,19042,19217,19217,19175
7.33,24.704,1.4,1556.8,263.76,110.32,0.063561,19.09,37,3,6000,25906,25353,25287,25020,25097,24924,24917,24798,23789,23831,23512,23160,22664,22386,21652,20842,19710,18041,15539,12214,7698.6,3659.9,1365.7,1348.9,3825.2,7259.8,10318,13171,15221,16714,17833,18863,19484,20176,20639,20780,21037,21265,21250,21215,21100,20995,20957,20737,20599,20438,20096,20016,19739,19917,19796,20062,20482,20879,21201,21652,22197,22235,22535,22872,22811,22947,23068,23386,23407,23445,23724,23701,23692,23776,23914,24009,23828,24090,24127,24383,24165,24322,24350,24435,24578,24706,24663,24791
