pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,9.987,0.43,466.48,207.55,122.04,0.81884,245.93,43,4,3000,26513,26082,25925,26121,25926,25840,25399,25536,25436,25235,25075,24727,24403,24230,23946,23859,23698,23560,23192,22819,22435,21907,21277,20374,18903,16918,14282,10915,7068,4374.3,4269.3,6897,10533,13747,16361,18201,19706,20591,21223,21905,22465,22878,23159,23324,23378,23444,23663,23744,23957,23911,23866,23858,23848,24138,24210,24213,24193,24019,24339,24294,24559,24295,24435,24338,24419,24411,24604,24437,24846,24479,24457,24419,24498,24821,24732,24743,24492,24492,24601,24899,25116,25157,25158,25077,25141,25160,25390
6.38,9.9761,0.43,491.47,236.74,106.46,0.73074,219.47,43,4,3000,25746,25167,24999,25121,25239,24966,24620,24572,24600,24449,24335,23709,23474,23426,23331,22898,22901,22785,22652,22084,21801,21093,20665,19478,18251,16230,13465,9187.4,5331.7,3497.4,5266.3,8795.2,12499,15312,17144,18970,19851,20595,21117,21729,22111,22542,22722,22804,22754,22703,22822,22981,23274,23276,23153,23370,23304,23348,23352,23351,23234,23143,23383,23404,23410,23532,23539,23643,23653,23611,23471,23759,23634,23610,23595,23586,23677,23848,24012,23843,23816,23895,23866,24262,24268,24405,24284,24063,24315,24485,24385
6.58,9.98,0.43,487.53,236.68,102.65,0.69654,209.19,43,4,3000,25108,24767,24709,24684,24906,24854,24238,24109,24149,24128,23916,23272,23278,23074,22861,22947,22742,22260,22126,21769,21310,20880,20142,19253,17987,15606,12592,8560.7,5141,3749.1,5927.5,9780.7,13005,15679,17603,19056,19941,20322,21049,21493,21690,22345,22356,22461,22555,22574,22537,22513,22559,22941,22826,22958,22928,23124,23068,23140,22912,23161,23048,22862,23015,23139,23118,23184,23169,23281,23066,23396,23161,23248,23242,23191,23113,23071,23525,23413,23632,23471,23677,23617,23524,23778,23858,23933,23733,24004,24110
6.69,9.9582,0.43,480.72,239.46,104.4,0.58263,174.98,43,4,3000,24718,24575,24603,24509,24341,24556,24059,24100,23884,24030,23705,22977,22896,22901,22675,22616,22207,22015,21659,21463,20979,20536,19555,18331,16692,14160,10593,6406.3,3611.3,4131.3,7623.2,11346,14401,16295,18138,19352,19931,20558,20985,21427,21799,22036,21946,22204,22352,22576,22562,22509,22438,22555,22578,22670,22743,22640,22799,22625,22467,22764,22667,22880,22737,22699,22812,22952,22960,23010,23116,22800,23109,23075,23079,23065,23044,23049,23095,23217,23322,23333,23446,23700,23481,23670,23702,23663,23946,23749,23789
6.84,9.9502,0.43,476.99,229.01,112.79,0.39608,118.96,43,4,3000,24547,24387,24276,24211,24103,24286,23944,23660,23531,23813,23582,22590,22469,22567,22267,22227,21912,21296,21132,20781,20180,19053,17957,16281,13720,10226,6372.5,4163,4378.5,7160.9,10536,13709,15874,17649,18801,19385,20150,20828,21130,21449,21863,21952,22094,21941,22405,22187,22550,22233,22273,22445,22476,22525,22527,22402,22384,22492,22460,22666,22615,22687,22623,22552,22715,22807,22720,22762,22781,22672,22736,22800,22969,22876,22952,23124,23018,23163,23315,23356,23458,23288,23397,23351,23510,23447,23840,23501,23712
6.99,9.8863,0.43,495.57,211.45,113.97,0.28565,85.791,43,4,3000,23559,23100,23009,23239,23102,23077,22771,22546,22490,22317,22127,21430,21256,21215,20874,20615,20292,20116,19429,19206,18319,17540,16018,13745,11019,7543.5,4314.3,3324.7,5044.4,8259.8,11330,13655,15545,16881,17917,18575,19207,19803,19844,20395,20609,20574,20661,20920,20995,20821,20996,21173,20989,20918,20912,20824,20767,20872,20923,21076,21054,21010,21079,21218,21143,21135,21362,21402,21431,21358,21444,21477,21637,21550,21536,21708,21955,21774,22031,21822,22115,22030,22018,22180,22230,22283,22203,22244,22293,22219,22442
7.15,9.986,0.43,482.27,217.44,107.64,0.4021,120.76,43,4,3000,23605,22954,22926,22867,22939,23078,22639,22415,22427,22303,22178,21499,21497,21142,20979,20905,20644,20523,20117,19586,19009,18340,16998,15502,12950,9770.1,6196.3,3418,3808,6598.6,9991.5,12863,14803,16503,17885,18535,19172,19646,20118,20145,20489,20746,20918,20844,20733,20886,21108,20935,21130,20973,20910,20911,21022,20850,20792,21054,20873,20836,21024,21009,21310,21251,21264,21226,21432,21414,21455,21763,21498,21585,21733,21594,21663,21773,21856,21863,21891,21990,21877,22075,22008,22114,22103,22121,22262,22335,22318
7.29,9.9721,0.43,463.72,215.8,105.44,0.31569,94.813,43,4,3000,23598,23129,22938,23189,23078,23056,22731,22321,22332,22399,22145,21389,21377,21178,20899,20755,20297,20340,19804,19476,18558,17638,16474,14418,11614,8250.3,4736.3,3180.3,4622.4,7862,10991,13654,15334,16768,17859,18647,18873,19453,19762,20244,20414,20439,20700,20621,20766,20752,20781,20920,20719,20731,20962,20945,20762,20668,20840,20668,20738,20791,20875,20880,21098,21273,21375,21247,21369,21525,21612,21537,21798,21827,21861,21705,21699,21832,21700,21848,21989,22006,22057,21986,22110,22179,22169,21944,22321,22556,22374
6.22,4.988,3.4,4335.4,549.55,107.14,0.29719,89.257,43,4,3000,21560,18539,17812,17570,17608,17467,17243,17310,16975,17047,17040,16290,16013,15861,15576,15262,14977,14536,13864,13355,12558,11529,10010,8170.3,5651.7,2949.9,1175.7,835.34,1340.7,3060.4,4945.1,6829.9,8574.7,9786.5,11108,11900,12599,13230,13812,14367,14649,14794,15089,15231,15258,15501,15436,15523,15644,15665,15393,15683,15700,15799,15768,15726,15902,15874,15975,15781,15959,15877,16044,16003,16045,16082,16128,15991,15987,16049,16172,16181,16323,16423,16390,16460,16529,16486,16747,16755,16655,16650,16715,16799,16899,16995,16892
