pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-165.999,-164.999,-163.999,-162.999,-161.999,-160.999,-159.999,-158.999,-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,9.987,0.43,466.48,207.55,122.04,0.81884,245.93,43,6,1000,27159,25694,25671,25526,25247,25322,25382,25448,25586,25293,25301,25386,25451,25564,25284,25223,25390,25281,24985,24920,24878,24463,23509,23338,22942,22783,22259,22030,21682,21395,20620,19909,18934,17687,16600,14757,12602,10357,7782.7,5414.8,4319.5,4084.2,5143,7237.4,9415,11927,13898,15699,16825,18141,19046,20020,20690,20945,21128,21394,21758,21995,22245,22106,22147,22581,22786,22737,22852,22756,22850,23056,23205,23246,23351,23298,23477,23361,23428,23525,23581,23696,23536,23696,23814,23701,23736,23913,24008,24038,24004,23954,24156,24405,24339,24521,24456,24468,24694,24963,24965,24947
6.38,9.9761,0.43,491.47,236.74,106.46,0.73074,219.47,43,6,1000,26237,24988,24526,24725,24485,24529,24736,24645,24585,24658,24286,24446,24639,24595,24584,24383,24674,23977,24154,24212,24148,23515,22818,22746,22308,22149,21903,21337,21090,20717,20227,19330,18381,17262,16255,14146,12140,9417.6,6434.6,4254.7,3482.9,4274.8,5996.2,8661.7,10825,13195,14972,16734,17674,18637,19497,20050,20630,20837,20964,21071,21274,21682,21828,21743,21830,22025,22194,22395,22357,22051,22310,22609,22428,22666,22801,22679,22865,22865,23053,22893,22914,22766,22960,23109,23178,23073,23151,23187,23185,23183,23202,22942,23511,23574,23610,23681,23634,23688,23733,23787,24148,24068
6.58,9.98,0.43,487.53,236.68,102.65,0.69654,209.19,43,6,1000,25567,24492,24238,24275,24265,23959,24110,24044,24248,24478,24093,23963,24135,24325,24158,24032,24056,23784,23805,23780,23382,23538,22392,22293,21979,21657,21585,21248,20749,20479,19964,19186,18290,17005,15821,13938,11599,9073.2,6244.5,4283.1,3789.9,4571.8,6636.3,8991.7,11403,13692,15235,16722,17808,18625,19450,20067,20351,20777,20862,21157,21269,21314,21556,21560,21646,21681,21835,21855,22244,22011,22103,22209,22089,22247,22279,22172,22292,22421,22387,22525,22401,22456,22611,22609,22667,22559,22595,22867,22754,22844,22883,22868,22960,22915,23176,23172,23302,23224,23548,23531,23748,23658
6.69,9.9582,0.43,480.72,239.46,104.4,0.58263,174.98,43,6,1000,25461,24293,23944,24075,23959,23945,23924,23769,23945,23840,23942,23838,24189,23860,23908,23843,23927,23699,23326,23297,23662,23132,22432,22007,21911,21533,21197,20894,20388,19951,19432,18536,17642,16397,14659,12627,9987.8,7455.5,4988.4,3540.2,3849,5241.6,7609.7,10095,12230,14281,15713,16948,18137,18997,19331,19945,20570,20816,20911,20892,21042,21210,21421,21438,21682,21483,21653,21711,21881,21867,21908,21907,21920,21959,22113,22220,22225,22203,22111,22100,22321,22457,22302,22123,22421,22566,22377,22425,22430,22463,22724,22783,22786,22871,23170,23121,23078,23159,23422,23427,23416,23526
6.84,9.9502,0.43,476.99,229.01,112.79,0.39608,118.96,43,6,1000,25182,24080,23749,23837,23798,23750,23897,23719,23768,23647,24003,23769,23591,23597,23676,23754,23690,23602,23295,23250,23332,23128,21923,21769,21454,20864,20602,20221,19625,18929,18191,17145,15912,14338,12090,9958.6,7142.1,5007.2,3951,3858.9,5273.2,7197.6,9605.4,11952,13782,15190,16433,17527,18326,19248,19623,19917,20417,20604,20770,20965,20915,21020,21059,21333,21321,21524,21402,21431,21584,21651,21627,21696,21635,21589,21851,21844,21902,21914,21758,22007,22304,22181,22015,21995,22042,22221,22377,22371,22367,22366,22600,22560,22881,22752,22834,22842,23047,23061,23210,23222,23168,23431
6.99,9.8863,0.43,495.57,211.45,113.97,0.28565,85.791,43,6,1000,24210,22768,22621,22481,22581,22414,22506,22668,22423,22480,22459,22321,22528,22451,22477,22677,22512,22231,21977,21965,21828,21669,20376,20332,19821,19489,19193,18595,17973,17283,16390,15381,13731,12186,10001,7793.3,5290.6,3830.6,3280.6,4172.9,5672.2,7576,9820.7,11515,13308,14456,15699,16511,17171,17846,18434,18862,19119,19142,19250,19280,19537,19798,19653,19710,19832,19906,19819,19775,19827,20015,19882,19992,19933,20122,20230,20434,20251,20361,20545,20620,20604,20630,20674,20562,20833,20824,20805,20855,21068,21082,21134,21045,21288,21543,21481,21661,21469,21560,21799,21848,21952,22111
7.15,9.986,0.43,482.27,217.44,107.64,0.4021,120.76,43,6,1000,23916,22737,22533,22301,22538,22377,22467,22358,22360,22398,22387,22419,22451,22389,22490,22333,22545,22159,22032,21884,21787,21547,20580,20298,20252,19918,19543,18779,18462,18077,17178,16475,15088,13759,11738,9314.2,6963.9,4769.1,3392.5,3425.7,4622.2,6692.5,9090.7,11049,12544,14152,15635,16228,17254,17762,18232,18751,19032,19071,19435,19326,19612,19565,19723,19897,19874,19893,19688,19717,20019,19832,20207,20022,20180,20195,20110,20293,20281,20284,20485,20556,20487,20539,20643,20797,20917,21100,20831,21043,21132,21087,21190,21365,21246,21465,21460,21639,21609,21580,21774,21880,22054,21952
7.29,9.9721,0.43,463.72,215.8,105.44,0.31569,94.813,43,6,1000,24149,22809,22307,22419,22290,22395,22378,22361,22414,22438,22197,22391,22544,22303,22504,22334,22300,21894,21900,21826,21904,21604,20390,20405,19901,19493,19185,18704,18233,17556,16811,15698,14183,12684,10455,8198.6,5916.9,4055.4,3400.8,3755.5,5414.8,7303.7,9556.6,11499,13147,14489,15475,16467,17267,17776,18111,18385,18901,18925,19072,19265,19231,19412,19227,19517,19360,19474,19477,19530,19700,19663,19862,19594,19687,20086,19973,20028,20374,20212,20301,20497,20335,20632,20812,20697,20639,20881,20803,20882,21011,20957,21186,21065,21227,21399,21487,21569,21582,21306,21650,21722,21931,21859
6.22,4.988,3.4,4335.4,549.55,107.14,0.29719,89.257,43,6,1000,21259,16285,14104,13161,12772,12326,12388,12067,12300,12326,12229,12249,12211,12100,12506,12290,12369,11973,12012,12030,11959,11822,10915,10681,10297,9655.4,9362.2,9155.6,8542.4,8033.3,7581.5,6846.6,5801.1,4867,3644.9,2535.1,1419,985.98,899.77,912.23,1442.6,2192.3,3086.7,3909.8,4648.4,5589.6,6126.1,6845.6,7293.3,7953.1,8433.1,8750.9,8861,9379.7,9702.9,9519,9619.8,9855.3,9917.7,10097,9981.1,10089,10055,10203,10276,10371,10463,10392,10403,10641,10567,10617,10687,10758,10774,10868,10812,11077,11064,11051,10914,10939,10978,11169,11262,11225,11254,11476,11341,11551,11578,11553,11427,11658,11798,11679,11913,11877
