pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,9.987,0.43,466.48,207.55,122.04,0.81884,245.93,43,3,3000,25905,25571,25507,25512,25500,25479,25061,25135,25288,25276,25055,24538,24498,24222,24243,24233,23959,23738,23648,23388,23209,23069,22387,21877,20939,19307,17159,13559,8718.2,4443.3,5240.4,9496.7,14028,16968,19046,20473,21503,21951,22634,22816,23344,23490,23707,23830,23607,23992,23726,23966,24128,24076,24111,24368,24243,24085,24425,24353,24248,24423,24406,24460,24416,24418,24487,24453,24479,24583,24497,24419,24515,24571,24499,24555,24785,24522,24383,24487,24735,24570,24668,24918,24902,24802,25099,25069,24896,24844,25267
6.38,9.9761,0.43,491.47,236.74,106.46,0.73074,219.47,43,3,3000,25114,24566,24741,24823,24742,24649,24346,24334,24469,24527,24069,23614,23533,23501,23424,23373,23233,22930,22978,22647,22572,22059,21588,20793,20139,18620,16339,11838,6279.3,3389.8,7028.8,12048,15687,17944,19708,20575,21177,21658,21864,22404,22728,22932,23026,23000,23196,23162,23151,23193,23688,23253,23285,23392,23381,23408,23608,23397,23421,23383,23509,23429,23386,23460,23467,23505,23603,23828,23737,23743,23747,23679,23585,23736,23710,23692,23550,23861,23837,23738,23966,24029,23942,23895,23946,24042,24212,24124,24329
6.58,9.98,0.43,487.53,236.68,102.65,0.69654,209.19,43,3,3000,24735,24295,24442,24321,24143,24324,23928,23809,24022,23850,23800,23219,23081,23093,23015,22899,22813,22525,22355,22056,22031,21673,21122,20413,19680,17902,15356,10914,5719,4162.1,8121.6,12753,16329,18363,19532,20608,21013,21505,21598,22101,22323,22536,22691,22633,22610,22718,22767,23117,22905,22829,22891,23048,22934,23021,23145,22893,22847,23170,23015,23138,23128,23168,23196,23283,23370,23348,23121,23296,23198,23323,23177,23366,23318,23333,23479,23262,23542,23516,23490,23567,23779,23519,23501,23793,23893,23594,23795
6.69,9.9582,0.43,480.72,239.46,104.4,0.58263,174.98,43,3,3000,24342,24233,23961,23889,23951,23911,23707,23768,23727,23797,23661,23063,23014,22930,22888,22605,22413,22600,22389,21907,21611,21181,20797,20023,18695,16720,13098,7876.7,3845.1,5640.7,10483,14661,17149,18875,20050,20488,21058,21447,21788,21864,22045,22485,22543,22716,22536,22701,22547,22617,22788,22914,22853,22731,22771,23016,22786,22627,22825,22814,22687,22695,22861,22858,23142,23000,23098,22814,23188,23096,23076,23003,22999,23086,22858,23089,23165,23042,23255,23171,23445,23397,23391,23341,23389,23401,23571,23523,23619
6.84,9.9502,0.43,476.99,229.01,112.79,0.39608,118.96,43,3,3000,24220,23954,23962,23679,23773,23796,23541,23552,23307,23408,23217,23065,22809,22758,22493,22093,22121,21823,21818,21769,20962,20560,19678,18492,16493,12897,8176.7,4244,5455.7,9974.8,13697,16534,18331,19657,20336,20833,21102,21317,21772,22097,22336,22372,22348,22313,22655,22703,22667,22786,22583,22731,22727,22645,22690,22743,22452,22487,22579,22532,22572,22624,22828,22516,22758,22818,22883,22972,22948,22750,22761,22856,22825,23006,22887,23115,22997,23164,22936,23264,23305,23145,23204,23367,23312,23382,23558,23331,23366
6.99,9.8863,0.43,495.57,211.45,113.97,0.28565,85.791,43,3,3000,23275,22612,22768,22604,22699,22693,22380,22357,22415,22459,22235,21683,21471,21326,21186,21085,20891,20411,20146,19879,19627,18827,17990,16328,13683,9487.8,4752.1,3598.8,6900.5,11162,14460,16485,17883,18668,19256,19837,20329,20341,20537,20750,20917,21058,21113,21286,21256,21275,21161,21256,21309,21204,21191,21200,21222,21183,21116,21054,21098,21222,21299,21316,21572,21578,21579,21522,21612,21645,21565,21682,21519,21827,21688,21716,21927,21924,21857,21903,21958,21966,22040,21826,22052,22039,22064,22121,22097,21992,22315
7.15,9.986,0.43,482.27,217.44,107.64,0.4021,120.76,43,3,3000,22950,22531,22353,22597,22424,22438,22281,22255,22205,22294,22203,21509,21694,21265,21324,21186,20850,20724,20441,20186,20005,19441,18742,17500,15479,12421,7656.4,3588.4,4637.6,9088,13083,15738,17357,18302,19114,19667,20030,20332,20468,20623,20934,21000,21160,21034,21243,21220,21212,21137,21203,21358,21232,21391,21271,21268,21045,20980,21027,21143,21404,21317,21305,21498,21291,21403,21687,21537,21602,21563,21491,21527,21750,21764,21734,21773,21691,21861,21773,21819,21909,21865,22110,21940,22069,22257,21974,22004,22116
7.29,9.9721,0.43,463.72,215.8,105.44,0.31569,94.813,43,3,3000,23130,22763,22397,22457,22524,22666,22401,22063,22219,22223,22180,21422,21398,21257,21085,21202,20910,20677,20350,19922,19797,19122,18014,16386,14352,10218,5413.4,3439.9,6305.3,10897,14155,16374,17669,18667,19275,19646,20056,20371,20494,20756,21007,20950,20828,20961,21118,21227,21178,21059,21225,21197,21143,21040,20999,20947,21075,20912,21285,21221,21339,21307,21390,21532,21684,21528,21595,21580,21802,21740,21693,21654,21781,21656,21899,21751,21868,21724,21908,21936,21719,22062,21946,22214,22129,22081,22163,22297,22090
6.22,4.988,3.4,4335.4,549.55,107.14,0.29719,89.257,43,3,3000,21048,18297,17429,17353,17229,17165,17154,16982,16951,16875,16771,16266,16208,15843,15797,15736,15489,15289,14940,14459,14016,13267,12219,10534,8105.5,4594.6,1430.4,893.02,2505.6,4864.6,7277.9,9275.9,10863,12025,12922,13383,13863,14511,14728,15276,15466,15552,15813,15770,15702,15863,16032,16119,15857,16036,16116,15959,15959,16128,16022,15854,16130,16266,16299,16088,16176,16235,15952,16144,16317,16129,16126,16147,16013,16110,16034,16182,16227,16341,16498,16554,16381,16565,16608,16686,16555,16664,16727,16764,16857,16899,16968
6.42,4.9816,3.4,4434.8,523.36,110.42,0.084255,25.305,43,3,3000,20326,17612,16711,16614,16603,16503,16410,16382,16112,16205,16130,15507,15503,15154,15008,14592,14505,14354,13784,13370,12491,11307,9793.9,7032.6,3803.3,1620.9,945.79,2280.6,4761.8,7101.8,8651.1,10381,11429,12295,12865,13290,13752,14042,14397,14809,14748,14945,15092,15087,15160,15336,15277,15315,15090,15347,15204,15327,15243,15214,15258,15343,15172,15215,15328,15464,15447,15508,15491,15482,15248,15300,15195,15302,15324,15258,15478,15629,15696,15657,15804,15772,15888,16023,16101,16001,15967,15922,15946,16051,16054,16130,16050
6.55,4.9751,3.4,4429.5,525.94,107.89,0.048489,14.563,43,3,3000,19939,17112,16269,16241,16098,16121,15937,15970,15945,15939,15707,15216,15135,14756,14590,14651,14151,14079,13547,12849,12185,11116,9472.7,6959.1,3625.6,1067,899.36,2550.6,4924,7203.3,8785,10275,11393,12107,12514,13038,13415,14001,14053,14367,14610,14680,14825,14714,14782,14924,15007,14916,15058,14936,14859,14985,14741,14752,14959,14887,15318,14805,14954,15218,15153,15097,15160,15082,14999,14738,14964,15021,14988,15002,15238,15133,15435,15341,15562,15583,15611,15579,15684,15778,15771,15673,15807,15670,15855,15968,15762
6.73,4.9751,3.4,4391.5,547.1,107.09,0.16279,48.892,43,3,3000,20159,17188,16562,16374,16218,16256,16068,15985,16136,15964,15974,15465,15058,14997,14993,14789,14433,14268,13857,13429,12951,12043,10708,8462.2,5439,2071.7,797.42,1700.1,4066.4,6407.4,8158.9,9919.5,11061,11973,12457,13005,13498,13850,14161,14574,14688,14719,15099,14847,14914,14996,14926,15111,14852,15036,14934,14877,14727,14799,14646,14715,14643,14911,15066,15216,15067,15200,14999,15066,15094,15136,14961,14814,15253,15277,15222,15238,15406,15494,15507,15404,15638,15658,15701,15696,15625,15861,15850,15700,16058,15796,16202
6.88,4.9554,3.4,4397.6,569.97,105.5,0.10354,31.096,43,3,3000,20658,17718,17179,16797,16707,16744,16614,16602,16373,16357,16205,15793,15440,15444,15280,15051,14614,14530,14040,13516,12965,11907,10325,8119.6,4667.9,1607,943.38,2304.4,4731,6962.5,8700,10373,11566,12304,13017,13363,13868,14150,14489,14784,14939,15034,15197,15266,15126,15301,15256,15157,15289,14963,15008,14932,14979,14738,14632,15115,15143,15276,15207,15360,15224,15338,15362,15268,15219,15462,15349,15481,15506,15558,15529,15651,15790,15779,15858,15931,15948,16052,16078,16025,16225,16139,16200,16262,16305,16331,16369
7.02,4.9746,3.4,4435.1,569.73,102.2,0.077809,23.369,43,3,3000,19314,16784,15985,15702,15650,15768,15385,15426,15421,15522,15221,14871,14573,14477,14276,14088,13931,13736,13444,12760,12195,11128,9320.2,7222.1,4108.5,1424.2,1008.3,2487.2,4651.8,6707.1,8641.4,9951.1,11058,11750,12242,12923,13019,13489,13541,13841,14053,14238,14176,14135,14254,14314,14166,14300,14122,14076,14121,13847,13735,13804,13911,13909,14041,14140,14174,14324,14440,14423,14660,14606,14540,14527,14654,14504,14811,14715,14783,14715,14739,14878,14850,15073,15056,15148,15145,15302,15212,15228,15250,15270,15404,15515,15615
7.14,4.993,3.4,4416.4,587.39,101.31,0.00046,0.13815,43,3,3000,18842,16079,15495,15074,14940,15111,14812,14795,14794,15019,14779,14461,14166,14115,13766,13705,13391,13279,12805,12264,11494,10141,8294.8,5968.3,2954.8,1127.2,1423.1,3044.1,5194,7308.8,8812.8,10003,10952,11641,12247,12594,12842,13132,13377,13450,13512,13728,13656,13638,13710,13650,13656,13650,13518,13579,13203,13334,13262,13166,13242,13365,13498,13541,13637,13904,14060,14099,14140,14083,13954,14078,14320,14334,14427,14223,14257,14428,14567,14454,14423,14519,14495,14729,14666,14757,14718,14705,15031,14759,14841,14896,14943
7.3,4.99,3.4,4455.3,541.01,104.71,-0.061408,-18.443,43,3,3000,20021,17283,16507,16530,16311,16336,16168,16119,16115,15915,15919,15164,15265,14745,14784,14410,14179,13701,13294,12624,11671,10174,7936.3,4887,1874.6,929.59,1530.4,3972.9,6269.6,7992,9719.7,10940,11932,12446,12807,13428,13592,13839,14131,14312,14297,14538,14428,14390,14457,14392,14313,14410,14247,14086,14184,14156,13988,14034,14240,14316,14521,14792,14724,14871,15068,15134,15178,15352,15369,15412,15312,15340,15369,15526,15281,15532,15639,15537,15749,15541,15644,15685,15613,15795,15988,15808,15866,15975,16034,15964,15883
6.27,4.993,1.6,1437.9,447.86,102.24,-0.08806,-26.447,43,3,3000,21332,20157,19907,19864,19831,19908,19768,19714,19810,19683,19471,19000,18930,18691,18520,18259,18068,17540,17273,16639,15665,14129,11628,7711,3197.3,1346.2,4324.6,8382.3,11688,13710,15058,15915,16865,17139,17435,17966,18263,18387,18549,18621,18712,18809,18974,18877,18894,18915,19015,18829,19076,19013,18890,19039,18887,19279,18942,19109,19160,19183,19099,19148,19070,19124,19428,19159,19122,19091,19136,19290,19128,19190,19470,19379,19517,19396,19399,19399,19463,19483,19624,19402,19525,19544,19485,19506,19676,19642,19645
6.43,4.988,1.6,1444.2,448.44,99.391,0.051933,15.597,43,3,3000,21270,20260,20277,20057,20164,20008,19955,19980,19892,19906,19777,19113,18889,18926,18903,18597,18264,18103,17721,17047,16479,15412,13685,10704,6226.6,1944.1,1970.7,5729.3,9779.6,12430,14397,15644,16555,17176,17618,17694,18148,18507,18654,18838,18960,19015,19034,19157,19076,19231,19154,19079,19360,19138,19194,19173,18976,18946,19152,19225,19238,19278,19282,19382,19412,19326,19183,19419,19289,19173,19170,19258,19190,19354,19613,19468,19649,19592,19559,19542,19602,19680,19576,19641,19827,19642,19536,19779,19855,19854,19960
6.55,4.9836,1.6,1443.8,448.25,102.21,0.037907,11.385,43,3,3000,21561,20202,20225,20278,20405,20399,20071,19996,19922,19921,19763,19354,19108,19134,18781,18551,18309,18015,17770,17070,16659,15473,13582,10462,5968.9,1836,1908.5,5736.9,9950.9,12478,14569,15898,16634,17311,17590,17904,18152,18500,18601,18840,19099,18980,18903,19159,19157,19169,19093,19225,19234,19300,19242,19115,19170,19217,19206,19350,19241,19621,19367,19445,19456,19423,19323,19246,19205,19256,19280,19237,19299,19680,19341,19605,19688,19621,19523,19751,19800,19841,19835,19766,19851,19715,19806,20058,19769,19810,19873
6.68,4.9801,1.6,1430.5,441,103.37,-0.004069,-1.222,43,3,3000,21027,19910,19899,19839,19848,20031,19780,19779,19424,19572,19482,18956,18804,18655,18388,18093,18038,17609,17378,16753,15781,14715,12679,9537.3,5290.2,2253.4,2475.5,6108.8,9666.5,12343,14180,15676,16333,17125,17147,17618,17898,18073,18507,18475,18695,18611,18706,18999,18896,18915,18937,19015,18826,18832,18669,18534,18811,18833,18848,18890,18807,18972,19032,18903,19124,18997,18753,18986,18907,19085,18861,18938,18976,19098,19266,19247,19255,19201,19232,19338,19355,19409,19339,19409,19348,19552,19409,19541,19529,19658,19571
6.83,4.9677,1.6,1439.7,444.04,104.44,0.1928,57.906,43,3,3000,22752,21590,21589,21666,21310,21351,21225,21178,21190,21162,21070,20371,20117,20143,19901,19766,19624,19319,19141,18399,17821,17096,15551,13567,9514.7,4868.7,1635.5,2784.7,6803.7,10743,13542,15453,16597,17463,18229,18496,19063,19198,19518,19741,19775,20086,20006,19948,19936,20128,20118,20069,20097,20003,20259,20046,19964,20008,19940,19913,20126,20218,20268,20272,20395,20275,20308,20254,20389,20473,20391,20571,20532,20512,20582,20536,20599,20722,20654,20807,20672,20795,20924,21124,20823,20908,20953,21064,20825,21068,20990
7,4.9456,1.6,1452.4,480.9,94.738,0.26946,80.928,43,3,3000,21709,20604,20729,20472,20509,20659,20150,20295,20116,20034,20066,19616,19416,19069,19122,18999,18801,18680,18267,17967,17480,16847,15843,14209,11240,7296.6,2558.2,1604.5,5372.9,9596,12616,14510,15777,16676,17239,17724,18141,18419,18630,18724,18636,19053,19159,18969,19195,19227,19453,19071,19257,19147,19308,19000,18951,19035,18811,18741,18924,18837,18996,19291,19306,19225,19445,19235,19643,19491,19367,19519,19511,19599,19581,19710,19628,19541,19628,19766,19687,19848,19898,19790,19774,19908,20055,20043,19952,19914,19989
7.15,4.993,1.6,1417.5,470.78,100.17,0.17239,51.774,43,3,3000,21640,20448,20467,20611,20347,20604,20235,20101,20229,20340,19974,19865,19494,19384,19013,19056,18910,18401,18384,17788,17343,16549,15107,12839,9407.3,4560.7,1375.1,3164,7666,11316,13762,15378,16421,17160,17660,18020,18244,18513,18783,18823,19195,19086,19036,19205,19272,19125,19171,19219,19240,19218,19160,19072,19109,18866,18839,19026,19117,19172,19383,19354,19407,19544,19457,19674,19513,19796,19741,19521,19565,19782,19799,19709,19759,19834,19670,19970,20174,20088,19891,19955,20070,19923,20049,20119,20198,19938,20121
7.31,4.99,1.6,1392.5,400.21,107.94,0.0207,6.2169,43,3,3000,21995,20844,20972,20961,20927,20949,20532,20619,20670,20645,20492,19992,19888,19673,19484,19157,19167,18678,18188,17698,16823,15555,13347,10189,5516.3,1825.6,2396,5882.8,9990.4,12807,14692,16046,17030,17683,18002,18437,18907,19043,19185,19241,19224,19576,19368,19309,19399,19499,19380,19328,19428,19407,19322,19331,19171,19242,19346,19392,19474,19750,19797,19696,19800,19944,19953,20120,20049,19998,20180,20079,20233,20066,20132,20161,20311,20136,20287,20288,20371,20269,20309,20506,20469,20398,20379,20531,20624,20598,20395
