pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.16,9.8922,3.4,3729,569.04,101.41,0.73694,221.33,34,3,2000,21200,17787,16884,16559,16324,16027,16356,16056,16354,16122,16272,16163,16069,16031,15644,15672,15636,15371,15144,15248,15090,14874,14558,14378,14096,13765,12955,11991,10304,8046.8,4832.7,1750.2,943.62,2507.6,4801.2,6815,8599.4,10068,11264,12016,12640,13134,13580,14049,14286,14273,14535,14600,14821,14731,14743,14878,14768,14718,15018,14927,14738,14800,14574,14600,14235,14257,14105,13924,14109,14380,14521,14715,14939,14902,14962,15079,15040,14941,14958,14967,14943,15023,15271,15393,15484,15597,15750,15704,15666,15798,15837,15888,15915,16142
7.27,9.9463,3.4,3741.3,549.11,101.79,0.88798,266.69,34,3,2000,24017,20433,18731,18719,18557,18359,18235,18350,18365,18350,18319,18254,18238,18074,17937,17831,17691,17622,17574,17226,17022,17273,16697,16467,16326,15823,15206,14195,12949,10934,7750.3,4055.9,1095.7,1388.2,3458.1,6326.6,8313.9,10440,11821,13121,13977,14436,15211,15795,15873,16110,16204,16355,16595,16441,16540,16521,16610,16816,16711,16639,16480,16745,16508,16486,16237,16198,15752,15731,15782,15848,16076,16233,16407,16624,16908,16962,16619,16937,17099,17116,17008,17020,17030,17145,17396,17508,17762,17788,17635,17797,17929,18148,17963,18255
6.24,9.9701,1.6,1211.3,429.59,95.866,0.84097,252.57,34,3,2000,25493,23738,23663,23498,23686,23452,23786,23448,23629,23366,23353,23356,23411,23346,23147,22729,22736,22575,22721,22496,22387,22374,22017,21557,21359,20803,20640,19570,18117,15787,12033,6117.6,1707.4,3769.2,8773.5,12860,15446,17680,19042,19962,20412,20746,21233,21564,22005,22037,22092,22222,22209,22286,22408,22430,22537,22684,22581,22838,22602,22427,22701,22364,22587,22447,22655,22407,22781,22665,22677,22825,22795,22796,22697,22938,22882,22736,22915,22829,22732,22850,22784,22882,22970,22880,23113,23218,23138,23066,23148,23130,23235,23311
6.41,9.9641,1.6,1156.1,431.44,89.549,0.71934,216.04,34,3,2000,23220,21950,21672,21854,21708,21801,21612,21794,21728,21569,21585,21570,21583,21468,21329,20990,21000,20949,20852,20724,20493,20490,20340,19984,19717,19155,18494,17505,15720,13031,8370.5,3180.7,2465.1,6675,10742,13747,15838,17448,18212,18946,19232,19518,19843,20351,20476,20493,20650,20767,20647,20603,20735,20892,20906,20822,20748,20714,21058,20993,20990,20784,20808,20897,20861,20816,20974,20929,20961,21012,21074,20990,21032,20911,20923,20970,20874,21038,20802,20974,20953,21064,21334,21330,21251,21067,21145,21234,21405,21286,21342,21415
6.56,9.9592,1.6,1124.4,446.11,84.559,0.53444,160.51,34,3,2000,19683,18619,18531,18395,18184,18331,18544,18509,18328,18410,18175,18285,18428,18248,18201,17874,17890,17767,17733,17635,17555,17322,17281,16931,16544,16109,15234,14057,11741,8120.2,3227,1802.5,5558.6,9227.4,11987,13778,14923,15858,16248,16457,16667,17046,17060,17386,17531,17629,17684,17615,17576,17546,17764,17796,17674,17763,17775,17660,17824,17730,17772,17630,17611,17839,17828,18014,17815,17991,17856,17727,17950,17843,17809,17587,17617,17951,17676,17717,17859,17884,18146,18095,18019,18119,18213,18120,18043,18120,18209,18231,18164,18133
6.71,9.9602,1.6,1165.7,396.7,105.06,0.37112,111.46,34,3,2000,22921,21583,21314,21413,21364,21256,21298,21167,21231,21225,21087,21025,21062,21000,20615,20493,20449,20081,20087,19799,19749,19434,19032,18516,17859,17045,15421,12950,8793.8,4055.4,1823.3,4545.9,8775.3,11991,14131,16068,17167,17991,18485,18743,19145,19572,19653,19961,20054,20115,20278,20248,20272,20320,20350,20449,20270,20299,20287,20325,20297,20172,20162,20155,20177,20310,20505,20369,20429,20451,20499,20532,20467,20404,20274,20374,20348,20241,20368,20403,20448,20653,20616,20632,20866,20866,20843,20909,20968,20800,20822,20874,21107,21102
6.87,9.9354,1.6,1189.6,371.44,111.89,0.49496,148.65,34,3,2000,26354,24572,24327,24367,24299,24319,24350,24286,24216,24145,24123,24113,23945,23902,23559,23311,23244,23180,22889,22890,22645,22230,21921,21446,20814,19793,18473,16250,12393,7242.4,2678.6,2724.5,6986.9,11259,14555,16951,18807,20048,20634,21095,21340,21880,22386,22650,22707,22736,22949,22956,23086,22999,23069,23281,23149,23208,23251,22998,23138,22914,22901,22996,22997,23006,22983,23112,23371,23324,23332,23293,23327,23183,23100,23103,23242,22949,23120,23144,23418,23456,23457,23654,23660,23826,23825,23720,23888,23751,23936,23840,23905,23837
7,9.8912,1.6,1151.2,381.79,107.81,0.4308,129.39,34,3,2000,26638,25061,24745,24645,24741,24747,24762,24597,24675,24705,24513,24631,24598,24415,23946,23769,23645,23485,23287,23026,22868,22405,22167,21635,21083,20025,18214,15524,11273,5790.6,1776.2,3713.7,8547.3,12608,15510,17645,19353,20350,20958,21289,21839,22220,22707,22927,23010,23240,23060,23148,23321,23337,23394,23354,23315,23272,23358,23164,23212,23121,23021,22907,22902,23138,23200,23300,23475,23577,23471,23507,23493,23506,23324,23434,23389,23289,23459,23582,23764,23722,23807,23848,23934,24107,24158,24243,23980,24201,24290,24439,24409,24269
7.14,9.988,1.6,1141.7,399.07,98.656,0.41487,124.6,34,3,2000,23917,22506,22348,22531,22445,22336,22387,22284,22469,22137,22143,22275,22184,22064,21682,21595,21250,21278,21140,21018,20635,20339,20313,19761,18973,18109,16639,14231,9936.1,5073.1,1720.7,3926.7,8397.2,11944,14656,16577,17943,18602,19135,19635,20076,20421,20525,20637,21035,21114,21050,21124,21135,21050,21153,21194,21042,21275,21001,20953,20920,20772,20672,20643,20567,20729,20986,21087,21068,21281,21252,21224,21323,21315,21357,21209,21353,21371,21291,21416,21395,21458,21627,21739,21856,21733,21698,21823,21829,21938,21994,21867,22128,21824
