pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-165.999,-164.999,-163.999,-162.999,-161.999,-160.999,-159.999,-158.999,-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,24.913,0.6,511.35,246.39,109.36,0.56554,169.85,31,0.5,1000,24664,23353,23126,22983,22994,22938,23058,23070,23173,22969,23102,22852,22822,22804,23035,22987,22759,22866,22930,22793,22814,22778,22866,22831,22832,22889,22896,22868,22963,22854,22721,22848,22758,22815,22847,22803,22866,22850,22266,18124,22642,22824,22881,22899,23003,22918,22920,22798,22802,22898,22922,22830,22815,22829,22876,22933,22940,22854,22782,22833,22918,22976,22830,22853,22962,22948,22991,22730,22796,22931,22957,22806,22880,22854,22787,22845,22904,22851,22738,22715,22610,22839,22816,22729,22903,22717,22813,22911,22788,22876,22711,22921,22785,22745,22890,22790,22818,22734
6.41,24.777,0.6,548.82,239.47,115.5,0.60519,181.76,31,0.5,1000,28220,26725,26335,26214,26180,26157,26262,26183,26269,26104,26275,26190,25939,26164,26011,26054,26130,26127,26012,26194,26147,26039,26250,26185,25982,26049,26008,26074,26056,26074,26001,26010,25910,26154,26192,26020,25940,25961,25829,21473,25504,25896,25998,26082,26148,26075,26042,26074,25983,26069,26064,25959,25913,26245,26070,26103,26064,25994,26051,26088,26242,26100,25957,25870,26125,26005,25967,25955,26146,26101,25972,26186,26100,25919,26008,26227,26072,26049,26125,25897,26047,26031,25934,26037,26071,26177,26067,26039,26011,25873,26217,25891,26085,26054,26064,26075,26033,26292
6.54,24.802,0.6,553.83,246.85,110,0.58706,176.31,31,0.5,1000,28016,26494,26333,26021,26016,25848,26133,26217,26085,26120,25899,25948,25853,25945,25758,26035,25927,25877,25917,25931,25876,25980,26063,25754,25905,25820,25684,25943,26055,26026,25870,25905,25994,25771,25977,25947,25967,25801,25595,20892,25453,25759,25802,26021,25979,26089,25842,25747,25855,25784,26070,25942,26097,25857,25988,26017,26103,25964,26045,25683,25869,25993,25961,25892,25679,25989,25872,25834,26030,25761,25834,25906,25997,26014,25981,25851,25968,25997,25971,25991,25964,26020,25807,25950,25950,25927,25868,25922,26043,25765,25885,25834,25947,25646,26045,25852,25939,25969
6.7,24.826,0.6,548.15,248.79,104.9,0.56011,168.22,31,0.5,1000,25823,24523,24204,24146,24148,24167,24234,24244,24100,24164,24075,24090,24180,23938,24003,24102,23993,23890,23932,24073,23968,24062,24094,24066,23953,24027,24020,24008,23896,23919,23974,24060,24154,23973,24072,23935,24101,23874,23625,19850,23726,24065,24002,24074,23874,23851,23956,24121,24003,23997,24090,24010,23867,23986,24039,23946,24082,24029,24022,24026,24071,24024,23968,24078,24047,23994,24031,24063,24061,24039,24045,23952,24017,24123,23946,23966,23992,23965,24083,24022,24008,24001,24025,24080,24051,24012,24137,24019,24037,23981,24088,24047,24140,23951,24113,24070,24223,24158
6.87,24.752,0.6,539.2,243.74,97.417,0.34084,102.37,31,0.5,1000,21851,20451,20567,20265,20498,20396,20288,20338,20352,20237,20287,20302,20173,20319,20253,20271,20175,20154,20167,20358,20524,20323,20211,20140,20308,20233,20320,20031,20097,20293,20483,20369,20189,20285,20139,20204,20230,19321,17678,19639,20278,20272,20136,20157,20257,20237,20198,20292,20221,20143,20085,20080,20260,20249,20196,20148,20214,20200,20446,20364,20139,20222,20112,20239,20132,20206,19987,20308,20185,20329,20242,20124,20065,20258,20401,20214,20079,20173,20116,20373,20330,20223,20184,20164,20208,20255,20228,20035,20249,20226,20265,20269,20270,20320,20238,20160,20241,20188
6.99,24.913,0.6,506.01,234.38,111.19,0.28473,85.514,31,0.5,1000,24815,23436,23044,23084,22993,23264,22992,23031,23174,23090,22992,22843,23087,22925,23013,22863,23063,23047,23005,23034,23015,22957,23078,22975,22941,22905,23074,22964,22924,22948,22922,22893,22938,23002,22956,22880,22770,22026,22427,22883,23026,22890,22881,22863,23066,23063,23014,22891,22961,23036,23164,23023,22914,23052,22970,22879,22943,23009,22873,22996,22791,23030,23016,22920,22974,22814,23039,22844,22958,22925,22893,22975,22951,22955,23029,22875,22994,22906,22915,23035,23032,22868,23053,22951,23127,22970,22807,22910,22923,22895,22831,22693,22992,22861,22925,22999,22975,22955
7.18,24.93,0.6,540.36,217.87,117.05,0.28908,86.819,31,0.5,1000,27863,26287,25983,25823,25802,25688,25814,25710,25779,25853,25637,25738,25687,25754,25602,25815,25764,25773,25760,25592,25722,25803,25628,25736,25632,25619,25639,25759,25697,25522,25665,25644,25824,25832,25707,25707,25480,24552,25156,25460,25729,25488,25633,25820,25781,25716,25691,25811,25621,25747,25802,25650,25547,25850,25783,25727,25636,25701,25610,25640,25619,25636,25720,25469,25702,25712,25597,25680,25626,25602,25810,25733,25765,25642,25600,25795,25810,25757,25718,25599,25656,25829,25614,25723,25611,25601,25691,25695,25603,25581,25767,25692,25740,25645,25708,25695,25678,25617
7.27,24.75,0.6,545.02,213.43,113.56,0.25451,76.439,31,0.5,1000,27338,25806,25380,25315,25532,25393,25309,25436,25465,25299,25339,25496,25283,25271,25150,25204,25315,25309,25121,25278,25250,25270,25288,25532,25269,25090,25328,25273,25275,25368,25207,25326,25326,25162,25150,25201,25333,21494,24639,24986,25187,25192,25122,25311,25151,25223,25359,25314,25401,25071,25170,25333,25398,25246,25255,25334,25307,25409,25100,25259,25342,25378,25233,25349,25186,25251,25254,25309,25271,25226,25235,25459,25246,25250,25259,25297,25396,25271,25115,25306,25270,25155,25233,25419,25224,25479,25033,25194,25349,25146,25302,25115,25349,25310,25311,25333,25397,25340
6.22,24.945,0.43,427.51,213.72,107.4,0.22454,67.437,31,0.5,1000,24946,23977,23701,23792,23805,23732,23633,23744,23721,23847,23715,23500,23626,23693,23455,23649,23607,23532,23632,23571,23700,23601,23415,23504,23596,23495,23536,23597,23490,23489,23662,23677,23651,23682,23497,23534,23292,18661,23369,23582,23649,23755,23537,23798,23624,23544,23647,23651,23620,23603,23558,23705,23667,23771,23691,23558,23630,23651,23693,23382,23502,23674,23645,23660,23541,23631,23547,23616,23690,23687,23581,23507,23630,23631,23603,23704,23615,23637,23640,23704,23617,23660,23568,23652,23637,23687,23527,23648,23522,23556,23758,23668,23771,23590,23574,23493,23587,23883
