pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3726.9,467.86,109.93,0.25605,76.902,34,3,2000,24627,16632,15668,15407,15303,15179,15382,15409,15285,15094,15421,15300,15284,15158,14974,14718,14897,14552,14430,14227,14193,14014,13684,13046,12322,10946,9421.3,6611,3244.6,1080.6,1345.5,3312.6,5488.8,7316.4,9132.6,10344,11550,12177,12476,12916,13423,13873,14191,14288,14454,14574,14741,14705,14761,14804,14563,14657,14629,14596,14782,14429,14401,14337,14520,14642,14510,14688,14622,14653,14815,14600,14577,14432,14421,14467,14311,14346,14236,14454,14462,14651,14630,14874,15065,15002,15087,14990,15113,15232,15217,15372,15271,15072,15316,15264
6.4,24.933,3.4,3709.5,468.36,113.5,0.37125,111.5,34,3,2000,26482,17768,16650,16629,16644,16536,16437,16408,16495,16277,16272,16423,16439,16604,16055,16015,15839,15704,15627,15394,15351,15024,14871,14212,13692,12764,11422,9077.5,5541.9,1911.6,728.84,2007.2,4647.7,6677.5,8476.2,10325,11809,12536,13106,13395,14079,14436,14926,15072,15355,15654,15598,15766,15626,15747,15467,15748,15720,15588,15516,15729,15385,15458,15376,15189,15468,15372,15418,15618,15582,15469,15492,15316,15215,15322,15067,15030,14852,15041,15372,15270,15699,15820,15732,16029,16216,16179,16315,16130,16255,16388,16212,16263,16389,16535
6.52,24.908,3.4,3778.2,545.49,94.054,0.23802,71.488,34,3,2000,21153,14586,13724,13696,13429,13497,13605,13691,13440,13555,13514,13441,13426,13578,13145,13150,12889,12921,13036,12749,12670,12389,12017,11836,11254,10158,8693.6,6175.3,2944.2,854.55,1384.7,3686.7,5461.9,6926.4,8541.1,9766.5,10475,11085,11063,11550,11947,12367,12497,12733,12802,12835,12895,12845,13033,13011,12879,12836,12911,12929,12750,12891,12516,12494,12504,12697,12554,12774,12835,12932,12798,12849,12536,12630,12462,12298,12374,12384,12515,12562,12835,12721,12990,13137,13208,13143,13384,13419,13502,13307,13269,13444,13367,13562,13478,13560
6.68,24.846,3.4,3736.9,455.92,109.17,-0.025703,-7.7195,34,3,2000,23998,15772,14978,14932,14772,14813,14917,14975,14899,14880,14670,14712,14771,14738,14341,14362,13871,13973,13711,13406,13316,12693,12102,11524,10176,8020.2,4999.6,1635.3,848.05,1903.7,4054.4,5820.1,7625.8,9184.4,10394,11030,11403,11864,12135,12640,13169,13436,13592,13822,13912,13796,13891,13785,13893,13740,13715,13558,13280,13412,13182,13145,13107,13449,13430,13459,13627,13585,13555,13595,13524,13208,13181,13132,13251,12903,13310,13494,13681,13900,14174,14059,14128,14366,14340,14645,14496,14581,14636,14732,14624,14558,14671,14655,14664,14643
6.85,24.755,3.4,3765,400.72,117.38,0.14694,44.131,34,3,2000,26847,17619,16728,16631,16682,16355,16493,16380,16566,16360,16325,16416,16323,16267,15858,15822,15823,15596,15449,15224,14772,14465,13981,13188,12084,10483,8016.5,4589.5,1424.4,786.31,2078.2,4293.3,6251.2,8238.3,9872.4,11045,12103,12501,13320,13324,14075,14377,14616,14646,15087,15287,14826,14853,15032,15045,14895,14805,14496,14377,14126,13928,13796,13825,13946,14004,14226,14424,14612,14748,14648,14592,14610,14698,14378,14479,14585,14843,15049,15225,15267,15522,15405,15725,15754,15902,15963,15927,16031,16325,16151,16110,16204,16316,16144,16312
6.98,24.893,3.4,3744.1,401.51,115.05,0.20896,62.76,34,3,2000,26636,17426,16510,16440,16527,16364,16264,16434,16289,16160,16126,16322,16237,16424,15828,15840,15615,15435,15298,15105,14752,14512,14182,13329,12608,10999,8643.3,5427.7,2048.3,918.93,1639.8,3919.4,5735.1,7669.8,9362.8,10786,11580,12445,12736,13293,13717,14241,14633,14547,14869,14942,14932,14757,14823,14783,14535,14823,14524,14361,14170,13769,13740,13636,13693,13795,14189,14284,14528,14548,14605,14637,14749,14469,14513,14536,14668,14777,14706,14949,15002,15154,15238,15448,15447,15520,15812,15961,15883,15728,15959,15994,16052,16192,16152,16274
7.12,24.918,3.4,3785.5,399.98,95.368,0.085591,25.706,34,3,2000,20394,13951,13373,13224,13121,13152,13112,13142,13103,13143,12868,13071,13007,12974,12738,12568,12496,12260,12220,12057,11912,11768,11095,10599,9637.5,7987.9,5837.5,2777.9,778.93,914.43,2224,4191.4,5898.2,7281.4,8360.5,9244.3,9762.8,10292,10695,10973,11228,11480,11637,11711,11735,11726,11703,11709,11746,11499,11459,11250,11184,10849,10939,10616,10438,10609,10819,11182,11325,11529,11710,11867,11844,11769,11867,12054,11985,11938,12020,11971,12235,12149,12388,12370,12410,12505,12491,12659,12644,12595,12546,12694,12916,12778,12970,12919,12787,13067
7.27,24.543,3.4,3710.7,319.02,108.23,-0.071341,-21.426,34,3,2000,23364,15617,14934,14569,14473,14624,14437,14708,14532,14441,14468,14604,14336,14357,13979,13706,13561,13369,13002,12796,12271,11778,10929,9749.4,7956.5,5495.9,2742.6,975.17,748.88,1654.1,3239.5,5390.1,7025.5,8295.3,9306.2,10091,10603,11250,11778,11810,11962,12110,12446,12374,12329,12384,12255,12131,12058,11888,11644,11521,11440,11324,11331,11511,11492,11871,12115,12355,12455,12873,12889,13261,13063,13342,13256,13544,13587,13620,13627,13551,13840,13763,13946,13794,13905,13989,13869,14060,14087,14111,14157,14035,14258,14208,14353,14421,14413,14546
6.25,24.943,1.4,1500.9,367.28,113.52,-0.13106,-39.361,34,3,2000,28916,23969,23600,23714,23612,23633,23888,23717,23732,23506,23420,23470,23445,23447,22870,22689,22465,22303,21985,21852,21130,20544,19694,17969,15307,11371,5672.1,1587.3,2192.6,5966.9,9753.1,12726,15424,17612,18877,19797,20291,20645,21273,21792,22071,22333,22570,22688,22757,22817,22594,22693,22769,22976,22508,22689,22656,22591,22646,22663,22736,22958,22866,22912,22923,22862,22653,22718,22734,22378,22572,22433,22567,22882,22813,23057,23001,23239,23356,23281,23224,23404,23321,23222,23391,23373,23383,23529,23483,23470,23584,23517,23484,23588
