pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.13,14.955,1.4,1334.5,390.09,110.61,0.702,210.83,34,3,2000,24457,22891,22907,22565,22521,22663,22586,22553,22663,22366,22431,22046,22229,22145,21744,21551,21507,21432,21349,21015,21027,20695,20600,19856,19772,18889,18187,16649,14461,11163,6317,2108.7,2059.4,5648.2,9251.6,12462,14461,16605,17868,18455,19038,19350,19619,20400,20763,20871,21009,20942,20988,20880,21066,21291,21064,20985,21081,21252,21215,20825,21026,20968,21039,20610,20818,21020,21204,20853,21123,21292,21304,21029,21101,21083,21121,20996,20781,21171,20907,21167,21367,21505,21621,21856,21765,22147,21926,22030,22116,22046,22383,22272
7.27,14.818,1.4,1335.9,342.36,108.33,0.74085,222.5,34,3,2000,26616,24976,24413,24386,24395,24524,24374,24226,24037,24281,24278,24136,24062,24111,23651,23452,23252,23202,23210,22936,22758,22555,22138,22061,21396,20674,19543,18015,15872,12247,7096.3,2809.3,2016.9,4879.7,8960.4,12284,15243,16827,18423,19412,20082,20813,21441,21675,21770,22182,22177,22301,22218,22393,22384,22296,22029,22534,22446,22262,22307,21950,21972,21854,21836,21579,21657,21591,21844,22072,22023,22342,22342,22637,22528,22767,22784,22892,23135,22895,23254,23226,23326,23503,23082,23534,23762,23720,23551,23990,23921,23851,24119,23893
6.27,14.97,0.86,807.88,330.71,101.3,0.68415,205.47,34,3,2000,26226,25352,25324,25028,25107,25148,25101,24986,25129,24829,24818,24727,24828,24723,24251,24135,23909,23842,23726,23484,23345,23465,22803,22777,22287,21936,20585,19487,17163,13656,8141.6,3180.7,3537.4,8515.8,13100,15965,18425,19990,20805,21479,22214,22184,22781,23146,23212,23429,23344,23693,23787,23648,23709,23865,24020,24114,23751,23994,23793,23807,24031,24029,23866,23648,23734,23824,23788,24161,24135,24131,24238,23915,24072,24069,24026,23940,24121,24042,23816,23837,24309,24324,24432,24319,24490,24538,24413,24335,24687,24236,24597,24616
6.39,14.946,0.86,817.58,335.28,96.548,0.69374,208.36,34,3,2000,23833,23067,22956,23071,22874,22993,22934,22993,23081,22836,22885,22974,22724,22682,22309,22411,22611,22071,22213,21974,21647,21553,21477,21055,20988,20112,19599,18303,16335,13156,8144.4,3017.8,3439.6,8024.3,12473,14976,17294,18589,19771,20137,20503,20903,21161,21115,21881,21694,21728,21769,22232,21885,22004,21983,22129,22060,22094,21943,21951,22173,22103,22010,22151,22314,22081,21780,21959,22193,22192,22168,22031,22116,22498,22047,22077,21998,22006,21966,22251,22085,22314,22221,22499,22467,22614,22288,22541,22608,22647,22704,22674,22463
6.56,14.955,0.86,829.8,349.46,89.361,0.52461,157.56,34,3,2000,20484,19548,19662,19775,19809,19705,19568,19712,19444,19603,19503,19683,19523,19276,19019,19010,19187,19011,18834,18910,18698,18390,18272,18001,17726,17102,16015,14662,12351,8251.2,3424.7,2634.8,6041.6,9623.5,12538,14281,16054,16647,17248,17578,17794,18046,18592,18553,18540,18819,18560,18841,18715,18881,18684,18805,19100,18874,18961,18843,18737,18928,18825,18815,18897,19068,18897,18914,19069,19041,18987,19055,19044,18922,18981,19051,18916,18945,18876,18821,19091,19108,19067,19163,19217,19362,19308,19299,19312,19205,19147,19487,19454,19215
6.72,14.881,0.86,778.21,308.34,112.28,0.37356,112.19,34,3,2000,24214,23494,23052,23020,22980,23149,23055,23283,22981,22871,23058,22630,22590,22699,22198,21919,21846,21827,21616,21247,20902,20728,20466,20042,19090,17824,16437,13617,9264.8,4161.8,1974.9,5038.4,9217.3,12988,15331,16949,18273,19075,19658,19927,20526,21006,21290,21612,21516,21801,21788,21779,21812,21588,21698,21755,21819,21870,21821,21655,21596,21496,21351,21759,21721,21740,21808,21913,21919,22008,21589,21755,21871,22002,21684,21846,21653,21916,22214,21919,22117,22294,22216,22553,22652,22287,22541,22505,22685,22614,22645,22416,22551,22762
6.82,14.851,0.86,783.76,327.61,102.33,0.34696,104.2,34,3,2000,23210,22252,22122,22297,21926,22027,22168,22241,22164,22009,21917,22196,21922,21966,21489,21384,21440,21085,21017,20872,20634,20297,19859,19667,18748,17730,16083,13448,8972.4,3767.3,2260.5,5717.6,10126,13433,15280,17442,18170,18869,19342,19728,19931,20456,20570,20736,20875,20831,20998,21018,20858,21032,21084,21038,21083,21089,20973,20802,20673,20874,20814,20920,20656,21029,20758,20819,20963,21184,21160,21119,21009,20854,21009,21237,21046,20913,21255,21382,21436,21425,21304,21496,21681,21585,21578,21619,21675,21771,21452,21639,21528,21601
7.02,14.888,0.86,771.82,318.09,87.182,0.36859,110.7,34,3,2000,18878,18515,18531,18389,18286,18398,18309,18574,18227,18255,18345,18359,18347,18307,18122,18036,17865,17672,17340,17315,17364,17117,17025,16318,15867,15323,13780,11883,8604.7,4512.7,2395.4,4689.6,8138.4,10892,12704,14270,15370,15985,16253,16647,16764,16658,17108,17244,17164,17587,17487,17384,17488,17546,17114,17525,17394,17385,17315,17083,17249,17153,16868,16784,17123,17289,17098,17322,17433,17633,17466,17680,17530,17618,17558,17694,17674,17704,17667,17804,17814,17569,17831,17717,17936,17971,17912,17955,18072,18249,17946,18168,18297,18416
7.13,14.849,0.86,794.34,280.86,110.06,0.12805,38.457,34,3,2000,23167,22435,22059,22174,22197,22091,22169,22346,22124,21860,21903,21898,22043,21854,21426,21075,20911,20904,20318,20236,19888,19464,18747,17977,16785,15091,12056,7566.9,3081.6,2193,5430,9372.2,12411,14515,16500,17572,18183,18868,19338,19791,20127,20170,20406,20583,20540,20566,20705,20510,20561,20564,20553,20579,20438,20250,20397,20274,20108,20225,20245,20343,20682,20585,20819,21159,21169,20847,21268,21019,21099,21275,21164,21318,21307,21178,21309,21492,21378,21475,21418,21475,21637,21605,21394,21396,21936,21609,21767,21751,21991,21953
