pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.27,4.9955,0.86,780.72,330.04,107.29,0.39398,118.33,34,2,6000,23710,23662,23572,23377,23439,23162,23425,23274,23170,22988,22780,22900,22606,22496,22433,22424,22134,21812,21567,20820,20147,18936,16162,9373,3407.6,9118.7,15567,18385,19752,20867,21179,21664,21893,22046,22235,22351,22654,22799,22801,22801,22934,23021,22942,22819,22932,22908,22988,23095,22965,22955,22897,23036,22962,23206,23055,23128,22877,23277,23162,23118,23112,23026,23120,23193,23201,23007,23131,23037,23116,23145,23079,23299,23304,23063,23186,23257,23380,23424,23120,23282,23358,23469,23376,23373
6.42,4.9925,0.86,773.75,330.78,110.51,0.5636,169.27,34,2,6000,26299,26598,26410,26382,26335,26263,26229,26085,25898,25824,25557,25678,25600,25457,25102,25156,24980,24716,24359,24026,23401,22428,20920,17007,8726,3362.6,12083,18493,21195,22805,23638,24140,24377,24722,24890,25064,25462,25560,25643,25760,25531,25507,25732,25803,25753,25657,25778,25903,25814,25921,25819,25786,25799,25832,25789,25937,25960,25900,25932,25982,25970,26030,25964,26040,26077,25906,25939,25920,25846,25958,26040,26038,26024,25907,26063,26127,26224,26098,26071,26201,26196,26225,26277,26171
6.56,4.9875,0.86,774.47,342.89,104.58,0.59443,178.53,34,2,6000,26737,26641,26540,26405,26477,26278,26163,26146,25988,25792,25867,25633,25563,25466,25484,25336,25018,24816,24468,24075,23572,22685,21293,17855,10410,2911.1,10727,17743,20951,22462,23560,24200,24527,24629,24741,25068,25219,25670,25709,25683,25704,25632,25735,25763,25914,26029,26148,25875,25914,25873,25903,25985,26153,26014,25618,25830,25970,25894,26093,25911,26191,26036,26118,26228,26224,26137,26145,26038,25937,26244,26205,26300,26192,26232,26150,26388,26195,26347,26351,26265,26362,26198,26229,26265
6.71,4.9766,0.86,759.39,354.18,98.364,0.54333,163.18,34,2,6000,24787,24429,24579,24404,24492,24380,24411,24280,24135,24071,24177,24109,23954,23751,23713,23341,23303,23126,22876,22499,21928,21087,19502,15629,7233.1,3796,12794,18142,20185,21576,22274,22691,22921,22899,23320,23563,23743,23633,23803,23942,23855,23909,24016,24171,24115,23993,23992,24063,24191,24125,24053,24002,24006,24089,24033,24010,24222,24112,24195,24125,24266,24125,24237,24177,24175,24348,24156,24186,24249,24274,24266,24306,24363,24343,24468,24461,24451,24474,24352,24320,24453,24401,24304,24491
6.87,4.9554,0.86,734.04,368.12,91.8,0.31928,95.891,34,2,6000,21065,20970,21002,20966,20742,20985,20768,20530,20495,20492,20581,20401,20321,20277,20128,19822,19705,19741,19407,18802,17991,16864,13673,6058.4,3785.6,11941,15719,17497,18432,19033,19463,19767,19753,19931,20133,20484,20390,20245,20504,20454,20514,20497,20564,20602,20484,20654,20657,20656,20583,20623,20571,20525,20536,20617,20559,20583,20688,20486,20595,20709,20810,20650,20668,20706,20807,20855,20757,20679,20718,20778,20538,20715,20649,20788,20755,20586,20769,20910,20795,20704,20914,20909,20794,20942
6.98,4.9505,0.86,763.65,342.25,107.33,0.10194,30.615,34,2,6000,23527,23377,23518,23308,23352,23156,23296,23242,22993,22851,22657,22592,22464,22283,22241,21855,21596,21371,20646,19792,17732,13770,5378.5,4220.6,12616,17246,19172,20164,20930,21510,21854,21858,21993,22315,22566,22604,22739,22644,22937,22788,22754,22656,22973,22889,22796,22862,22920,22826,22836,22790,22714,22775,22991,22761,22850,22994,22862,23047,22986,23026,22971,22941,22987,23051,23071,22904,23103,22992,23207,23186,23147,23271,23046,23022,23015,23128,23186,23198,23095,23383,23310,22984,23273,23176
7.12,4.9935,0.86,766.96,318.92,112.3,0.23454,70.441,34,2,6000,26323,26032,25964,25843,25959,26011,25940,25826,25477,25466,25209,25206,25007,24869,24644,24408,24311,23635,23215,22606,21085,18185,11938,3260.7,8069.3,16127,19856,21709,22837,23743,24008,24528,24677,24773,24780,24984,25149,25383,25281,25208,25249,25572,25419,25403,25503,25444,25559,25344,25409,25485,25470,25598,25357,25383,25443,25570,25518,25591,25606,25634,25705,25609,25699,25637,25704,25577,25643,25734,25605,25725,25814,25709,25766,25741,25855,25698,25786,25909,25761,25822,25690,25912,25832,25951
7.28,4.9811,0.86,756.41,331.74,108.44,0.25966,77.985,34,2,6000,26298,26086,25986,25880,25807,25955,25974,25757,25314,25304,25302,25090,24902,24913,24628,24651,24302,23648,23421,22738,21437,18978,13458,3624.8,6634.8,15460,19663,21570,22788,23533,24008,24362,24472,24579,24782,24911,25111,25432,25206,25245,25371,25291,25401,25392,25453,25281,25456,25304,25290,25173,25274,25388,25349,25429,25409,25451,25391,25635,25555,25733,25639,25525,25764,25628,25677,25627,25674,25603,25700,25838,25607,25775,25633,25642,25776,25814,25537,25941,25874,25926,25865,25821,25907,25863
6.24,4.996,0.6,534.52,281.81,101.58,0.29023,87.166,34,2,6000,24281,24234,24216,24030,24137,24141,24112,23956,23636,23682,23359,23381,23285,23185,22906,23016,22692,22239,21897,21489,20577,18723,14321,5335.4,6357.7,14908,18787,20311,21511,22181,22465,22595,22962,22855,23132,23350,23463,23592,23613,23598,23654,23757,23740,23788,23652,23687,23674,23774,23881,23699,23752,23814,23764,23896,23727,23737,23787,23901,23860,23919,23840,24022,23716,23811,23748,23850,23979,23973,24112,23710,23959,23916,23942,23831,23868,23918,23996,23958,24045,24089,24006,23950,24029,23950
