pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.27,4.9955,0.86,780.72,330.04,107.29,0.39398,118.33,34,2,2000,23651,22949,22773,22884,22835,22785,22775,22927,22587,22708,22528,22607,22643,22646,22512,22430,22174,22211,22222,22204,21933,21850,21576,21425,21200,20675,19840,18558,15907,9486.9,3412.1,8761,15054,18142,19516,20464,20937,21325,21623,21670,21825,22001,22126,22212,22160,22444,22285,22121,22244,22333,22299,22304,22329,22476,22317,22354,22477,22367,22389,22378,22443,22481,22377,22514,22355,22245,22490,22456,22464,22384,22378,22499,22343,22306,22437,22458,22392,22551,22453,22452,22492,22538,22513,22550,22626,22412,22587,22422,22629,22694
6.42,4.9925,0.86,773.75,330.78,110.51,0.5636,169.27,34,2,2000,26414,25668,25680,25483,25528,25458,25545,25558,25505,25497,25467,25411,25378,25330,25221,24995,25107,25057,24956,24816,24461,24658,24369,24074,23788,23638,23036,22006,20458,16534,8603.8,3310,11758,17861,20660,21959,22963,23692,23902,24275,24462,24579,24804,24751,24868,24892,25051,24880,24827,24919,24889,25107,25069,25105,24990,25150,25093,25183,25019,25019,25109,25091,25181,25184,25242,25122,25218,25028,25185,25178,25106,25290,25040,25165,25100,25054,24898,25174,25249,25390,25011,25206,25310,25250,25194,25207,25199,25184,25507,25434
6.56,4.9875,0.86,774.47,342.89,104.58,0.59443,178.53,34,2,2000,26686,25749,25699,25722,25515,25634,25429,25679,25582,25668,25315,25494,25583,25568,25407,25059,24886,24984,24941,24923,24729,24589,24442,24276,24023,23645,23116,22368,20837,17632,10409,3191.3,10520,17362,20414,22125,23099,23536,24006,24222,24336,24475,24635,24944,25076,24993,24980,25034,25003,25057,25126,25164,25202,25347,25221,25049,25134,25114,25143,25059,25008,25076,25395,25179,25183,25183,25416,25171,25167,25264,25172,25370,25292,25255,25226,25286,25423,25176,25225,25278,25481,25232,25248,25392,25157,25319,25295,25437,25477,25568
6.71,4.9766,0.86,759.39,354.18,98.364,0.54333,163.18,34,2,2000,24808,23952,23766,23770,23827,23863,23783,23983,23784,23753,23769,23699,23969,23778,23532,23435,23425,23304,23402,23111,23141,22897,22790,22603,22455,22227,21622,20816,19102,15542,7695.2,3938.6,12399,17688,19650,21048,21875,22135,22480,22680,22917,22819,23165,23260,23051,23278,23388,23429,23342,23299,23365,23419,23336,23266,23450,23454,23454,23356,23236,23474,23306,23371,23359,23574,23475,23450,23309,23359,23526,23465,23505,23533,23389,23343,23432,23486,23560,23575,23589,23377,23518,23559,23437,23588,23571,23558,23673,23575,23518,23485
6.87,4.9554,0.86,734.04,368.12,91.8,0.31928,95.891,34,2,2000,21320,20535,20250,20310,20251,20251,20320,20271,20343,20329,20259,20200,20215,20116,20180,20079,20081,20005,19955,19848,19725,19738,19608,19272,18964,18662,17848,16644,13468,6173.9,3749.6,11502,15429,17224,18128,18995,19276,19336,19318,19499,19616,19818,19891,19863,19956,19926,19987,19796,20019,20114,20081,20126,19963,19933,19895,20023,19944,19995,19826,19942,19996,20056,20008,20072,20045,20028,20008,20157,20075,19940,20052,20031,20199,20159,20099,20042,20249,20141,20136,20126,20309,20076,20202,20099,20239,20137,20134,20193,20264,20292
6.98,4.9505,0.86,763.65,342.25,107.33,0.10194,30.615,34,2,2000,23508,22691,22676,22754,22623,22610,22450,22445,22516,22496,22447,22541,22427,22581,22195,22322,22005,22052,21954,21818,21553,21328,21260,20938,20225,19342,17468,13500,5285.4,4177.4,12340,16752,18742,19904,20511,21145,21415,21475,21771,21886,21770,21875,21939,22120,22063,22136,22138,22174,21997,22209,22271,22089,22175,22062,22200,22328,21970,22075,22225,22195,22145,22306,22198,22447,22422,22215,22220,22195,22267,22223,22302,22385,22292,22347,22493,22428,22325,22311,22296,22400,22482,22563,22362,22460,22389,22364,22356,22295,22424,22315
7.12,4.9935,0.86,766.96,318.92,112.3,0.23454,70.441,34,2,2000,26328,25572,25188,25074,25232,25307,25346,25222,25282,25131,25330,25023,25080,25035,24728,24854,24692,24529,24516,24365,24306,24044,23810,23335,22867,22104,20633,17865,11682,3259,7946.1,15778,19464,21321,22274,23103,23534,23817,24058,24299,24269,24416,24538,24665,24625,24614,24676,24500,24869,24699,24711,24736,24789,24807,24791,24607,24522,24615,24625,24767,24712,24739,24907,24780,24823,24854,24952,24963,24836,24930,24854,24847,24954,24908,25069,25041,24850,24928,24886,25004,24868,25072,24977,25109,24756,24923,25058,24988,25112,25216
7.28,4.9811,0.86,756.41,331.74,108.44,0.25966,77.985,34,2,2000,26259,25414,25289,25143,25026,25058,25180,25196,25111,25012,25074,25035,25253,25011,24885,24916,24626,24556,24315,24311,24146,23936,23844,23430,22929,22230,21308,18877,13305,3603.5,6540.1,15166,19374,21405,22389,23063,23409,23871,24084,24272,24169,24366,24353,24666,24580,24492,24663,24462,24767,24773,24596,24727,24814,24801,24707,24640,24593,24677,24608,24502,24468,24781,24804,24751,24826,24767,24774,24958,24600,24814,24854,24790,24830,24842,24976,25045,24801,24965,24709,24960,25045,24900,24703,25223,24926,24969,24992,24903,24952,25056
6.24,4.996,0.6,534.52,281.81,101.58,0.29023,87.166,34,2,2000,24444,23866,23814,23710,23657,23616,23690,23835,23595,23741,23839,23564,23533,23556,23193,23292,23253,23186,23134,22922,22810,22764,22475,22189,21889,21507,20486,18567,14185,5446.9,6049.8,14609,18628,20353,21263,21868,22260,22572,22563,22873,22759,22984,22969,23314,23098,23258,23197,23257,23383,23269,23239,23294,23382,23296,23281,23538,23219,23329,23401,23246,23415,23308,23471,23408,23439,23458,23364,23310,23398,23407,23444,23341,23400,23409,23547,23452,23336,23343,23368,23443,23407,23497,23415,23406,23466,23398,23508,23511,23619,23669
