pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.16,9.8922,3.4,4177.3,451.37,113.11,0.3973,119.32,40,1,6000,23655,22145,22194,21968,22076,22160,22029,21988,22090,21986,21983,21873,21888,21862,21909,21823,21842,21650,21653,21273,20921,20390,18990,15655,3993.8,10623,16916,19148,20282,20832,21218,21573,21472,21735,21570,21746,21506,21744,21947,21971,21861,22061,21846,21798,21972,21698,21671,21811,21828,21781,21842,21618,21490,21489,21498,21538,21668,21810,21762,21831,21844,21931,21910,21869,21867,21942,21762,21838,21967,21849,22040,21944,21957,21765,21976,21779,21911,21808,21785,21933,21795,21844,21772,21836
7.27,9.9463,3.4,4249.3,456.28,113.57,0.48624,146.04,40,1,6000,26688,25152,24812,24842,24855,24804,24747,24606,24522,24734,24740,24709,24550,24529,24577,24461,24489,24298,24120,24081,23680,22979,21946,19178,8192.5,8083.2,17577,21066,22676,23258,23876,24041,24359,24268,24381,24339,24335,24486,24347,24648,24371,24577,24619,24607,24460,24394,24265,24541,24429,24566,24453,24492,24283,24268,24156,23864,24208,24529,24347,24605,24553,24626,24489,24528,24560,24674,24747,24708,24561,24833,24728,24342,24554,24600,24643,24675,24501,24541,24792,24504,24659,24502,24548,24726
6.24,9.9701,1.6,1268.7,380.04,110.14,0.55079,165.42,40,1,6000,27751,27273,27196,27433,27403,27465,27202,27338,27117,27135,27342,27362,27172,27457,26994,26931,27113,26876,26898,26535,26490,25855,25164,23883,17449,10089,20948,24799,25809,26203,26593,26712,26901,26961,26831,27006,27171,27138,27025,27108,27186,26897,27144,27177,27050,27179,27137,26924,26893,27336,27189,27199,27360,27124,27095,27046,26760,26916,27092,27048,27186,27307,27215,27218,27110,27181,27157,26956,27192,27042,27229,27355,26940,27079,27046,27052,27168,27143,27094,27341,27401,27158,27145,27047
6.41,9.9641,1.6,1335.2,407.9,107.1,0.46531,139.75,40,1,6000,26507,26452,26613,26453,26378,26497,26431,26185,26195,26245,26214,26295,26192,26138,26143,26126,25921,26080,25981,25553,25553,24801,24056,22232,10564,14827,22956,24623,25343,25696,25924,25894,26064,26072,26050,26127,26284,26084,26294,26101,26043,26278,26303,26143,26325,26299,26307,26274,26280,26155,26255,26039,26263,26054,26150,26231,25966,26018,26226,26112,26153,26127,26185,26216,26077,26137,26373,26075,26284,26201,26171,26340,26064,26223,26205,26276,26234,26237,26158,26104,26310,26179,26028,26338
6.56,9.9592,1.6,1325.2,422.1,101.97,0.36159,108.6,40,1,6000,22810,22290,22539,22327,22564,22196,22528,22404,22376,22478,22451,22539,22430,22383,22510,22266,22319,22280,22027,21795,21515,20897,19944,15889,6070.1,18119,20529,21316,21760,22047,22235,22237,22131,22181,22138,22232,22485,22534,22442,22408,22398,22223,22360,22480,22336,22367,22606,22260,22386,22457,22219,22443,22319,22266,22488,22625,22400,22291,22471,22473,22402,22455,22174,22424,22327,22234,22294,22226,22544,22347,22320,22246,22384,22368,22608,22469,22453,22453,22290,22303,22553,22529,22365,22346
6.71,9.9602,1.6,1312.2,340.18,118.03,0.054729,16.437,40,1,6000,23701,23808,23565,23565,23416,23608,23449,23529,23527,23393,23589,23490,23249,23341,23203,23212,23221,23013,22694,22263,21569,19360,11484,10874,20114,21908,22387,22911,23075,23147,23158,22943,23216,23481,23384,23379,23555,23434,23492,23585,23647,23606,23530,23468,23581,23337,23485,23491,23365,23238,23273,23113,23458,23240,23467,23433,23530,23534,23412,23429,23367,23452,23472,23402,23398,23398,23564,23325,23492,23453,23568,23316,23523,23444,23268,23397,23626,23414,23330,23583,23441,23470,23437,23419
6.87,9.9354,1.6,1352.7,328.13,121.39,0.19773,59.384,40,1,6000,26875,26619,26471,26321,26590,26505,26431,26432,26476,26207,26354,26216,26386,26223,26220,26151,25944,25876,25711,25399,24828,23839,20662,3906.6,19080,23752,24866,25325,25675,25970,26111,26106,26375,26405,26165,26323,26243,26338,26387,26432,26404,26263,26275,26576,26254,26243,26317,26342,26360,26187,26168,25865,26153,26152,26255,26134,26399,26441,26271,26394,26422,26391,26342,26203,26288,26106,26240,26384,26226,26339,26291,26318,26379,26283,26398,26372,26173,26498,26246,26410,26439,26302,26321,26328
7,9.8912,1.6,1333.1,325.6,120.48,0.18613,55.902,40,1,6000,27096,26798,27121,26928,26940,26882,27104,26847,26686,26579,26764,26699,26604,26577,26633,26512,26406,26298,26129,25673,24920,23742,19901,5083.2,19378,24082,25161,25745,26174,26167,26377,26359,26525,26521,26616,26376,26575,26794,26712,26782,26607,26838,26781,26538,26631,26538,26502,26576,26558,26736,26589,26715,26616,26288,26654,26527,26630,26377,26661,26726,26709,26748,26777,26740,26550,26441,26657,26600,26742,26753,26838,26628,26820,26840,26744,26676,26749,26576,26569,26702,26747,26806,26886,26637
7.14,9.988,1.6,1316,343.81,115.59,0.19968,59.971,40,1,6000,25623,25389,25443,25250,25146,25235,25325,25172,25182,25088,25274,25131,25200,24943,25092,24917,24881,24712,24558,24283,23753,22555,18904,5717.8,18202,22871,23920,24444,24457,24773,25044,24914,25116,25248,25100,25015,25267,25251,25163,25178,25200,25231,25101,25112,25214,25156,25032,24968,25019,24982,25072,25090,24960,25148,25095,25139,25181,25078,25088,25093,25092,25333,25070,25181,25335,25174,25190,25109,25139,25210,25090,25120,25014,25124,25187,25162,25276,25115,25064,25077,25199,25236,25127,25316
7.27,9.9443,1.6,1285.2,372.38,103.84,0.12035,36.146,40,1,6000,21551,21520,21502,21356,21196,21518,21373,21162,21269,21248,21240,21267,21274,21143,21115,20937,21082,20845,20631,20282,19900,18107,11748,8639.6,17320,19768,20560,20813,20948,21016,21128,21152,20980,21218,21100,21025,21228,21188,21196,21303,21113,21259,21144,21209,21078,21280,21191,21245,21306,21220,21280,21166,21101,21181,21242,21262,21209,21260,21296,21161,20984,21202,21153,21235,21319,21286,21263,21047,21255,21194,21302,21360,21141,21137,21207,21315,21316,21293,21235,21068,21340,21154,21191,21203
