pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,9.987,0.43,402.7,201.72,118.13,0.58603,176,31,1,6000,26591,26343,26519,26549,26396,26478,26551,26434,26478,26451,26356,26353,26467,26251,26253,26334,26245,26116,25762,25848,25603,25154,24669,23595,18809,14421,20929,24704,25479,25944,25996,26335,26176,26093,26275,26307,26391,26260,26191,26389,26437,26484,26424,26382,26338,26240,26493,26513,26429,26423,26411,26356,26416,26487,26345,26403,26382,26443,25971,26540,26556,26379,26420,26350,26289,26408,26466,26440,26181,26295,26558,26530,26267,26417,26477,26416,26385,26558,26455,26416,26535,26315,26567,26379
6.38,9.9761,0.43,388.31,214.49,107.81,0.70919,212.99,31,1,6000,25490,25188,25284,25277,25161,25230,25145,25018,25062,25419,25226,25232,25165,25327,25265,25154,24961,25147,25183,24941,25066,24793,24260,23770,22560,16412,15562,23375,24365,24794,25013,25014,25046,25018,25281,25336,25233,25463,25310,25177,25248,25026,25193,25229,25394,25404,25167,25291,25118,25204,25125,25405,25306,25325,25288,25200,25161,25034,25048,25212,25335,25456,25315,25139,25192,25289,25097,25338,25232,25300,25300,25240,25192,25141,25207,25159,25234,25417,25458,25052,25165,25130,25241,25250
6.58,9.98,0.43,393.2,217.77,103.08,0.765,229.76,31,1,6000,25082,24778,24847,25074,25026,24794,25002,24801,24780,24961,24943,24810,24764,24747,24979,24831,24815,24698,24742,24451,24598,24302,24013,23586,22611,19391,11209,22243,23828,24215,24575,24676,24760,24564,24454,24782,24741,24843,24805,24819,24992,24671,24618,24661,25011,24676,24930,24904,24704,24762,24878,24629,24777,24772,24588,24896,24793,24789,24583,24749,24882,24716,25156,24875,24814,24730,24708,24966,24966,24969,24814,24950,24987,24901,25008,24993,24934,24800,24958,25113,24904,24923,24574,24703
6.69,9.9582,0.43,389.14,217.87,106.21,0.63908,191.94,31,1,6000,25054,25215,25248,24948,24998,25436,25322,25113,25112,25121,25185,25159,24966,25012,24895,24937,24981,24785,24884,24957,24491,24379,23915,23233,21643,10598,19595,23444,24473,24470,24789,24762,24958,24958,25009,25078,25064,25049,25092,24817,24951,25101,25146,24995,25130,25070,24925,25089,24976,25019,25032,25290,25139,24968,25107,25152,24924,25011,25233,25077,25276,24913,25343,24925,25034,25125,25007,24977,25174,24987,24983,25286,25026,25179,25203,25079,25142,25083,25135,24978,25002,25036,25191,25167
6.84,9.9502,0.43,379.38,214.1,111.26,0.33744,101.34,31,1,6000,25567,25215,25377,25362,25301,25249,25428,25300,25131,25204,25403,25203,25140,25257,25120,25023,25122,24988,24658,24632,23965,23631,22542,17209,12176,21668,23643,24168,24690,24875,25035,24990,24927,25006,25054,25100,25281,25273,25276,25207,25175,25321,25352,25140,25176,25212,25367,25127,25318,25175,25372,25070,24975,25209,25190,25402,25214,25191,25314,25190,25199,25256,25257,25348,25068,25177,25469,25197,25175,25296,25286,25140,25151,25361,25315,25039,25245,25345,25180,25232,25223,25379,25306,25240
6.99,9.8863,0.43,398.72,209.58,110.85,0.19279,57.901,31,1,6000,24106,23879,23907,23855,23877,23848,23767,23882,23845,23801,23732,23693,23686,23780,23680,23673,23554,23359,23281,22960,22359,21613,18903,9945.9,19413,22131,22830,23268,23392,23645,23731,23829,23715,23836,23824,23778,23657,23758,23856,23882,23763,23856,23791,23616,23767,23838,23664,23873,23848,23829,23922,23803,23701,23721,23796,23837,23866,23774,23847,23742,23799,23856,23934,23944,23814,23839,23757,23922,23940,23853,23856,23877,23940,23922,23759,23726,23901,23857,24017,23984,23754,23726,23758,23740
7.15,9.986,0.43,392.84,210.23,105.01,0.37119,111.48,31,1,6000,23261,23011,23146,23042,23008,23286,23288,23187,23125,23208,23095,23071,23056,23088,23057,23070,23012,23010,22937,22878,22310,22058,21219,18347,8889.4,20567,22198,22514,22968,22912,22947,22936,23032,23037,22979,22876,23096,22981,23074,23068,22992,23108,23229,23057,22994,22972,23162,22957,23108,23074,23093,23197,23208,23096,23159,23036,23077,23036,23019,23038,23149,23017,23055,23244,22974,23066,22889,23372,23010,23309,23228,23079,23186,23138,23134,23188,23069,23053,23217,23003,23270,23006,23298,22953
7.29,9.9721,0.43,382.8,206.53,105.25,0.33776,101.44,31,1,6000,23769,23460,23432,23491,23627,23577,23779,23653,23582,23621,23611,23448,23363,23363,23320,23642,23371,23226,23242,23093,22692,22387,21398,17041,11726,21305,22483,23099,23165,23294,23483,23453,23378,23379,23512,23358,23558,23600,23736,23461,23522,23470,23468,23406,23682,23688,23385,23518,23266,23467,23475,23326,23608,23671,23541,23593,23740,23550,23514,23490,23664,23558,23585,23486,23449,23460,23490,23436,23592,23449,23876,23649,23549,23473,23469,23303,23340,23583,23531,23594,23666,23297,23308,23609
6.22,4.988,3.4,3423.3,597.99,107.78,0.30071,90.314,31,1,6000,22805,21804,21684,21663,21862,21837,21789,21561,21509,21746,21576,21457,21538,21439,21666,21404,21397,21319,21366,20921,20532,19832,18024,8937.4,10176,17749,19970,20555,21127,21141,21336,21464,21594,21372,21694,21694,21422,21572,21554,21640,21576,21461,21604,21600,21524,21656,21521,21354,21335,21482,21686,21684,21403,21510,21391,21551,21757,21727,21471,21556,21508,21648,21792,21627,21507,21500,21475,21675,21622,21774,21508,21702,21581,21505,21629,21746,21721,21730,21489,21564,21648,21518,21765,21582
