pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-182.999,-181.999,-180.999,-179.999,-178.999,-177.999,-176.999,-175.999,-174.999,-173.999,-172.999,-171.999,-170.999,-169.999,-168.999,-167.999,-166.999,-165.999,-164.999,-163.999,-162.999,-161.999,-160.999,-159.999,-158.999,-157.999,-156.999,-155.999,-154.999,-153.999,-152.999,-151.999,-150.999,-149.999,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
7.16,9.8922,3.4,4371.9,433.67,107.44,0.45302,136.06,43,6,500,21852,15400,12603,11326,10523,10242,9811.5,9804,9829.3,9828.5,9742.4,9836.4,9806.6,9785.1,9881.7,9831.9,9776.8,9639.6,9719,9754.4,9835,9772.5,9636.2,9607.3,9808.2,9872.2,9694.9,9657.1,9641.2,9629.7,9714.6,9508.5,9719.7,9620.6,9572.9,9472.5,9459.3,9373.3,9491.2,8722.7,8688.4,8274.6,8022,7649.1,7210.4,7039.7,6440.7,6141,5572,5030.4,4236.3,3435.4,2667.6,1809.9,1181.4,946.6,942.16,780.05,1283.2,1693.8,2420,3027.4,3445.2,3981.9,4618.4,5082.5,5573.8,5753.7,6094.4,6417.3,6515.3,6795.2,6869,6977.5,7145,7149,7167.5,7218.3,7357.1,7312.5,7336.3,7351.2,7600,7601.4,7563.2,7615.9,7695.2,7596.5,7754.2,7719.9,7699.5,7744.3,7857.2,7868.9,7984,8085.7,8009.7,8125.3,8198.6,8043.9,8136.2,8280,8315.2,8237.8,8370.5,8546.1,8735.1,8738,8666.2,8948,8872.9,9089.3,9149.2,9247.2,9203.3
7.27,9.9463,3.4,4451.9,444.46,109.7,0.47722,143.32,43,6,500,24826,17495,14469,12962,12140,11523,11668,11460,11271,11212,11485,11224,11331,11142,11242,11036,11006,11304,11196,11232,11246,11131,11222,11143,11137,11135,11153,11287,11103,11174,10985,11301,11132,11284,11085,10978,10837,10954,10556,10071,9767.5,9325.3,9188.7,8949.1,8631.1,8181.3,7689.1,7262.9,6490.7,5788.8,4930.7,4057.9,3246.5,2221.8,1171.9,1039.5,769.35,965.92,1122.6,2101.1,2372.1,3314.5,3888.1,4743.6,5159.5,5604,6127.3,6612.2,7165.7,7210.3,7514.7,7826,8054.4,7827.3,8156,8101.9,8154.2,8162.3,8516.8,8425.1,8374.8,8469.7,8432.3,8590.4,8634.5,8486.4,8513,8660.3,8561.2,8819.4,8870.5,9065.1,9026.2,8903.1,9000.6,9107.1,9265.1,9334.7,9295.4,9304.6,9453.3,9641.1,9579.1,9606.7,9612.9,10003,9899,10012,10294,10209,10497,10379,10696,10684,10608
6.24,9.9701,1.6,1348.6,386,106.23,0.50221,150.83,43,6,500,27109,21227,19459,18985,18609,18604,18821,18682,18538,18682,18417,18603,18518,18770,18633,18830,18662,18569,18453,18820,18547,18690,18434,18595,18761,18621,18577,18622,18576,18828,18735,18662,18556,18584,18442,18388,18217,18288,17912,17340,16632,16397,16069,15842,15338,15323,14537,13887,12879,12078,10777,9208.1,7248.7,5444.1,3417.2,2144,1587.5,2145.5,3330.2,4814.5,6484.3,8003.3,9494,10661,11913,12643,13584,14118,14670,15091,15510,15663,15956,16006,16080,16205,16326,16328,16456,16772,16684,16667,16791,16881,16968,16955,17018,17013,17152,17081,17198,17172,17284,17162,17210,17259,17296,17407,17433,17495,17570,17736,17473,17621,17556,17802,17746,17903,17832,17931,18020,18156,18160,18304,18131
6.41,9.9641,1.6,1420.1,411.81,102.22,0.39611,118.97,43,6,500,26399,20564,19068,18516,18339,17978,18020,18135,18281,18315,18316,18247,18104,18124,18099,18311,18026,18284,18160,18250,18132,18223,18099,18251,18202,18332,18376,18172,18074,18191,18094,18321,18051,17987,18068,17858,18016,17766,17734,16870,16524,16239,15892,15508,15140,14832,14080,13481,12376,11607,9940.6,8520.9,6400.8,4277.8,2483.9,1473.9,1643.8,2654.4,3987.3,5642,7397.1,8877.1,10231,11646,12661,13208,13819,14450,14697,15411,15378,15762,15757,15995,16172,16003,16257,16379,16577,16177,16477,16756,16517,16562,16699,16708,16651,16778,16848,16847,16778,16943,16995,16979,17071,16998,17124,16944,17026,17099,17231,17230,17428,17324,17263,17462,17220,17563,17465,17741,17613,17872,17976,17909,17895
6.56,9.9592,1.6,1374.7,425.72,96.347,0.24354,73.142,43,6,500,22345,17448,16378,16086,15832,15707,15648,15707,15643,15742,15700,15721,15768,15671,15745,15532,15766,15566,15648,15602,15700,15705,15528,15740,15687,15625,15813,15782,15778,15691,15616,15785,15667,15741,15473,15387,15554,15401,15259,14329,14259,14111,13553,13312,13034,12419,11981,11039,10360,9474.8,7937.5,6235.6,4667.5,2575.6,1537.6,1359.2,2170.1,3087.2,4936.3,6396.7,7757.3,8937.6,9858,10774,11461,11947,12330,12873,13188,13375,13624,13733,13923,13966,13969,14101,13934,14186,14188,14270,14096,14215,14303,14128,14452,14319,14533,14719,14446,14534,14569,14479,14665,14699,14564,14610,14743,14744,14846,14835,14774,14908,14834,15048,14815,15048,15083,15166,15122,15235,15111,15244,15200,15556,15438
6.71,9.9602,1.6,1390.8,339.97,114.67,0.10958,32.912,43,6,500,23820,18265,16892,16290,16220,16185,16089,16076,16084,16081,16044,16068,15953,16001,15985,16141,16044,16026,16089,15936,16218,16055,15989,15983,16118,16102,16062,16028,15933,16148,16007,16203,15970,15985,15879,15933,15807,15614,15615,14442,14190,13690,13446,12843,12443,11861,11055,10373,9171.3,7830.7,6334.9,4612.9,3020.4,1867,1427.9,1825.6,2690,4032,5458.2,6873.7,8312.8,9187.9,10055,11017,11625,12041,12773,12831,13356,13479,13677,13812,13964,13971,14133,14175,14202,14269,14346,14376,14464,14349,14423,14612,14453,14655,14541,14723,14617,14659,14733,14786,14810,14839,14864,14879,14976,15014,14977,15001,15146,15356,15290,15171,15325,15233,15503,15554,15550,15537,15510,15627,15786,15795,15887
6.87,9.9354,1.6,1434,328.32,118.19,0.18995,57.05,43,6,500,26460,20684,18909,18255,18197,18106,18050,18018,18072,18054,18152,17780,18186,18093,17905,18247,18261,18100,18153,18084,17997,18019,17950,18147,18188,18061,18066,18090,18216,18141,18028,18202,18005,18089,17810,17729,17672,17657,17597,16438,15985,15609,15088,14551,14038,13477,12565,11623,10769,9235,7518,5795.2,3999,2624.9,1716.2,1723.4,2242.5,3691.5,5167.1,6839.5,8138.4,9553.6,10570,11435,12322,13035,13618,14202,14374,15015,15019,15165,15339,15387,15776,15579,15965,15790,15878,15852,15984,15829,15903,16092,16092,16224,16317,15972,16132,16241,16336,16363,16505,16419,16529,16608,16533,16508,16492,16827,16644,16803,16977,16999,17019,17211,17216,17481,17191,17355,17341,17632,17680,17841,17880
7,9.8912,1.6,1413.7,323.08,116.87,0.14376,43.177,43,6,500,27037,20692,19265,18501,18459,18428,18418,18214,18155,18276,18399,18208,18410,18328,18397,18412,18281,18326,18398,18401,18489,18285,18423,18312,18109,18304,18409,18254,18309,18392,18401,18292,18367,18452,18195,17979,17811,17998,17705,16600,16186,15656,15151,14658,14134,13505,12676,11541,10357,9018.2,7202.2,5368,3580.3,2303.7,1356.6,1710.6,2699.3,4036.6,5809.3,7220.9,8552.7,9941.9,10973,11805,12699,13351,13859,14408,14608,15115,15014,15349,15408,15538,15620,15678,15629,15686,15788,15780,15838,15740,15877,15951,16159,16212,16190,16085,16261,16279,16099,16330,16481,16464,16582,16648,16525,16800,16799,16760,16940,17047,17161,17097,17170,17227,17326,17304,17674,17629,17577,17660,17806,18013,17898
7.14,9.988,1.6,1376.2,341.18,111.58,0.10573,31.754,43,6,500,25328,19778,18108,17892,17684,17481,17501,17494,17455,17495,17423,17425,17408,17402,17611,17616,17551,17553,17493,17642,17545,17515,17401,17598,17393,17315,17483,17382,17377,17438,17521,17270,17568,17515,17342,17160,17257,17160,17056,15944,15454,14929,14751,14161,13555,12889,12190,11219,10025,8723.4,6899.7,4936.6,3165.7,1916.5,1602.5,1911.5,3063,4292.3,5873.8,7257.1,8449.4,9652.6,10697,11508,12221,12837,13364,13861,13946,14189,14469,14623,14729,14771,14841,14927,14895,14921,14924,14991,14924,15148,15036,15172,15146,15299,15371,15552,15454,15555,15640,15811,15564,15789,15807,15860,16077,16107,16135,16250,16024,16247,16427,16395,16226,16471,16782,16652,16776,16779,16752,17128,17072,17263,17327
